time,OMEGA_REF_omegaRef_grp_0_value
6.3125,1.018469
6.3175,1.018567
6.3225,1.018665
6.3225,1.018665
6.3275,1.018764
6.3325,1.018863
6.3375,1.018962
6.3375,1.018962
6.3425,1.019061
6.3475,1.019161
6.3525,1.019261
6.3575,1.019361
6.3625,1.019461
6.3625,1.019461
6.3675,1.019561
6.3725,1.019662
6.3775,1.019762
6.3825,1.019863
6.3875,1.019964
6.3925,1.020065
6.3975,1.020166
6.3975,1.020166
6.4025,1.020267
6.4075,1.020369
6.4125,1.02047
6.4175,1.020572
6.4175,1.020572
6.4225,1.020674
6.4275,1.020775
6.4325,1.020877
6.4375,1.020979
6.4425,1.021082
6.4475,1.021184
6.4475,1.021184
6.4525,1.021277
6.4525,1.021277
6.4575,1.02137
6.4625,1.021463
6.4675,1.021556
6.4725,1.02165
6.4725,1.02165
6.4775,1.021738
6.4775,1.021738
6.4825,1.021825
6.4875,1.021913
6.4875,1.021913
6.4925,1.021989
6.4925,1.021989
6.4975,1.022064
6.5025,1.02214
6.5025,1.02214
6.5075,1.022189
6.5075,1.022189
6.5125,1.022239
6.5125,1.022239
6.5175,1.02229
6.5175,1.02229
6.5225,1.022342
6.5225,1.022342
6.5275,1.022395
6.5275,1.022395
6.5325,1.022442
6.5325,1.022442
6.5375,1.022489
6.5425,1.022538
6.5425,1.022538
6.5475,1.022587
6.5475,1.022587
6.5525,1.022624
6.5525,1.022624
6.5575,1.022662
6.5575,1.022662
6.5625,1.0227
6.5675,1.02274
6.5675,1.02274
6.5725,1.02278
6.5725,1.02278
6.5775,1.022785
6.5775,1.022785
6.5825,1.022791
6.5825,1.022791
6.5875,1.022799
6.5875,1.022799
6.5925,1.022807
6.5925,1.022807
6.5975,1.022816
6.5975,1.022816
6.6025,1.022825
6.6025,1.022825
6.6075,1.022835
6.6075,1.022835
6.6125,1.022846
6.6125,1.022846
6.6175,1.022857
6.6175,1.022857
6.6225,1.022868
6.6225,1.022868
6.6275,1.02288
6.6275,1.02288
6.6325,1.022891
6.6325,1.022891
6.6375,1.022903
6.6375,1.022903
6.6425,1.022914
6.6425,1.022914
6.6475,1.022926
6.6525,1.022938
6.6575,1.02295
6.6575,1.02295
6.6625,1.022962
6.6675,1.022974
6.6725,1.022985
6.6775,1.022997
6.6825,1.023008
6.6875,1.02302
6.6925,1.02303
6.6975,1.023041
6.7025,1.023051
6.7025,1.023051
6.7075,1.023061
6.7125,1.02307
6.7175,1.02308
6.7225,1.023088
6.7275,1.023096
6.7325,1.023104
6.7375,1.023111
6.7425,1.023118
6.7475,1.023124
6.7525,1.023129
6.7575,1.023134
6.7625,1.023138
6.7675,1.023142
6.7725,1.023145
6.7775,1.023147
6.7825,1.023149
6.7875,1.023149
6.7925,1.02315
6.7975,1.023149
6.8025,1.023148
6.8075,1.023146
6.8125,1.023143
6.8175,1.02314
6.8225,1.023135
6.8275,1.02313
6.8325,1.023125
6.8375,1.023118
6.8425,1.02311
6.8475,1.023102
6.8525,1.023093
6.8575,1.023083
6.8625,1.023072
6.8675,1.023061
6.8725,1.023048
6.8725,1.023048
6.8775,1.023035
6.8825,1.02302
6.8875,1.023005
6.8925,1.022989
6.8925,1.022989
6.8975,1.022972
6.9025,1.022955
6.9075,1.022936
6.9125,1.022916
6.9175,1.022896
6.9225,1.022874
6.9275,1.022852
6.9325,1.022829
6.9375,1.022805
6.9425,1.02278
6.9475,1.022754
6.9525,1.022727
6.9575,1.022699
6.9625,1.02267
6.9675,1.02264
6.9725,1.022609
6.9775,1.022578
6.9825,1.022545
6.9875,1.022511
6.9925,1.022477
6.9975,1.022441
7.0025,1.022405
7.0075,1.022367
7.0125,1.022329
7.0175,1.02229
7.0225,1.022249
7.0275,1.022208
7.0325,1.022166
7.0375,1.022122
7.0425,1.022078
7.0475,1.022033
7.0525,1.021987
7.0575,1.021939
7.0625,1.021891
7.0675,1.021842
7.0725,1.021792
7.0775,1.021741
7.0775,1.021741
7.0825,1.021689
7.0875,1.021636
7.0925,1.021582
7.0975,1.021527
7.1025,1.021471
7.1025,1.021471
7.1075,1.021415
7.1125,1.021357
7.1125,1.021357
7.1175,1.021299
7.1225,1.02124
7.1225,1.02124
7.1275,1.02118
7.1275,1.02118
7.1325,1.02112
7.1375,1.021058
7.1425,1.020996
7.1475,1.020933
7.1525,1.020869
7.1575,1.020804
7.1625,1.020739
7.1675,1.020672
7.1725,1.020605
7.1775,1.020537
7.1825,1.020468
7.1875,1.020399
7.1925,1.020328
7.1975,1.020257
7.2025,1.020185
7.2075,1.020112
7.2125,1.020038
7.2175,1.019963
7.2225,1.019888
7.2275,1.019812
7.2325,1.019735
7.2375,1.019657
7.2425,1.019579
7.2475,1.0195
7.2525,1.01942
7.2575,1.019339
7.2625,1.019258
7.2675,1.019176
7.2725,1.019094
7.2775,1.01901
7.2825,1.018927
7.2875,1.018842
7.2925,1.018757
7.2975,1.018672
7.3025,1.018586
7.3025,1.018586
7.3075,1.018499
7.3125,1.018412
7.3175,1.018325
7.3225,1.018237
7.3275,1.018149
7.3325,1.01806
7.3375,1.017971
7.3425,1.017882
7.3475,1.017792
7.3525,1.017702
7.3525,1.017702
7.3575,1.017612
7.3575,1.017612
7.3625,1.017521
7.3625,1.017521
7.3675,1.017431
7.3675,1.017431
7.3725,1.01734
7.3725,1.01734
7.3775,1.017249
7.3825,1.017158
7.3875,1.017066
7.3925,1.016975
7.3975,1.016884
7.3975,1.016884
7.4025,1.016792
7.4075,1.016701
7.4125,1.01661
7.4175,1.016518
7.4225,1.016427
7.4275,1.016336
7.4325,1.016245
7.4375,1.016155
7.4425,1.016064
7.4475,1.015974
7.4475,1.015974
7.4525,1.015883
7.4575,1.015793
7.4625,1.015704
7.4675,1.015614
7.4725,1.015525
7.4725,1.015525
7.4775,1.015437
7.4825,1.015348
7.4875,1.01526
7.4925,1.015173
7.4975,1.015086
7.4975,1.015086
7.5025,1.014999
7.5075,1.014913
7.5075,1.014913
7.5125,1.014827
7.5175,1.014741
7.5175,1.014741
7.5225,1.014657
7.5275,1.014572
7.5325,1.014488
7.5325,1.014488
7.5375,1.014405
7.5375,1.014405
7.5425,1.014322
7.5425,1.014322
7.5475,1.01424
7.5525,1.014158
7.5575,1.014077
7.5575,1.014077
7.5625,1.013997
7.5675,1.013917
7.5675,1.013917
7.5725,1.013837
7.5775,1.013759
7.5825,1.01368
7.5875,1.013603
7.5925,1.013526
7.5975,1.01345
7.5975,1.01345
7.6025,1.013374
7.6025,1.013374
7.6075,1.013299
7.6125,1.013224
7.6175,1.01315
7.6225,1.013077
7.6225,1.013077
7.6275,1.013004
7.6325,1.012932
7.6375,1.01286
7.6425,1.012789
7.6475,1.012719
7.6525,1.012649
7.6575,1.01258
7.6625,1.012511
7.6675,1.012443
7.6725,1.012375
7.6775,1.012308
7.6825,1.012242
7.6875,1.012176
7.6925,1.01211
7.6975,1.012045
7.7025,1.01198
7.7075,1.011916
7.7125,1.011853
7.7175,1.011789
7.7225,1.011727
7.7275,1.011664
7.7325,1.011602
7.7375,1.011541
7.7425,1.011479
7.7475,1.011419
7.7525,1.011358
7.7575,1.011298
7.7625,1.011238
7.7675,1.011179
7.7725,1.011119
7.7775,1.011061
7.7825,1.011002
7.7875,1.010943
7.7925,1.010885
7.7975,1.010827
7.8025,1.01077
7.8075,1.010712
7.8125,1.010655
7.8175,1.010597
7.8225,1.01054
7.8275,1.010483
7.8325,1.010426
7.8375,1.01037
7.8425,1.010313
7.8475,1.010257
7.8525,1.0102
7.8575,1.010144
7.8625,1.010087
7.8675,1.010031
7.8725,1.009974
7.8775,1.009918
7.8825,1.009862
7.8875,1.009805
7.8925,1.009749
7.8975,1.009692
7.9025,1.009636
7.9075,1.009579
7.9125,1.009522
7.9175,1.009465
7.9225,1.009408
7.9275,1.009351
7.9275,1.009351
7.9325,1.009294
7.9375,1.009236
7.9425,1.009179
7.9475,1.009121
7.9525,1.009063
7.9525,1.009063
7.9575,1.009005
7.9625,1.008947
7.9675,1.008889
7.9725,1.00883
7.9775,1.008771
7.9825,1.008712
7.9875,1.008653
7.9925,1.008593
7.9975,1.008533
8.0025,1.008473
8.0075,1.008413
8.0125,1.008353
8.0175,1.008292
8.0225,1.008231
8.0275,1.008169
8.0325,1.008108
8.0375,1.008046
8.0425,1.007983
8.0475,1.007921
8.0525,1.007858
8.0525,1.007858
8.0575,1.007795
8.0625,1.007732
8.0675,1.007668
8.0725,1.007604
8.0775,1.00754
8.0825,1.007475
8.0875,1.00741
8.0925,1.007345
8.0975,1.007279
8.1025,1.007213
8.1075,1.007147
8.1125,1.007081
8.1175,1.007014
8.1225,1.006947
8.1275,1.006879
8.1325,1.006812
8.1375,1.006744
8.1425,1.006675
8.1475,1.006607
8.1525,1.006538
8.1575,1.006469
8.1625,1.006399
8.1675,1.00633
8.1725,1.00626
8.1775,1.006189
8.1825,1.006119
8.1875,1.006048
8.1925,1.005977
8.1975,1.005906
8.1975,1.005906
8.2025,1.005834
8.2025,1.005834
8.2075,1.005763
8.2075,1.005763
8.2125,1.005691
8.2125,1.005691
8.2175,1.005619
8.2175,1.005619
8.2225,1.005546
8.2225,1.005546
8.2275,1.005474
8.2275,1.005474
8.2325,1.005401
8.2325,1.005401
8.2375,1.005329
8.2375,1.005329
8.2425,1.005256
8.2425,1.005256
8.2475,1.005183
8.2475,1.005183
8.2525,1.005109
8.2525,1.005109
8.2575,1.005036
8.2575,1.005036
8.2625,1.004963
8.2625,1.004963
8.2675,1.004889
8.2675,1.004889
8.2725,1.004816
8.2725,1.004816
8.2775,1.004742
8.2775,1.004742
8.2825,1.004669
8.2875,1.004595
8.2875,1.004595
8.2925,1.004521
8.2925,1.004521
8.2975,1.004448
8.2975,1.004448
8.3025,1.004374
8.3025,1.004374
8.3075,1.0043
8.3125,1.004227
8.3175,1.004153
8.3225,1.00408
8.3275,1.004007
8.3325,1.003934
8.3375,1.00386
8.3425,1.003788
8.3475,1.003715
8.3525,1.003642
8.3575,1.00357
8.3625,1.003498
8.3675,1.003426
8.3725,1.003354
8.3775,1.003282
8.3825,1.003211
8.3875,1.00314
8.3925,1.00307
8.3975,1.002999
8.4025,1.002929
8.4075,1.00286
8.4125,1.00279
8.4175,1.002721
8.4225,1.002653
8.4275,1.002585
8.4325,1.002517
8.4375,1.00245
8.4425,1.002383
8.4475,1.002316
8.4475,1.002316
8.4525,1.00225
8.4575,1.002184
8.4625,1.002119
8.4675,1.002054
8.4725,1.00199
8.4775,1.001926
8.4825,1.001863
8.4875,1.0018
8.4925,1.001738
8.4975,1.001676
8.5025,1.001615
8.5075,1.001554
8.5125,1.001494
8.5175,1.001434
8.5225,1.001374
8.5275,1.001316
8.5325,1.001257
8.5375,1.001199
8.5425,1.001142
8.5475,1.001085
8.5525,1.001029
8.5575,1.000973
8.5625,1.000918
8.5675,1.000863
8.5725,1.000808
8.5775,1.000754
8.5825,1.000701
8.5875,1.000648
8.5925,1.000595
8.5975,1.000543
8.6025,1.000491
8.6075,1.00044
8.6125,1.000389
8.6175,1.000338
8.6225,1.000288
8.6275,1.000238
8.6325,1.000189
8.6375,1.00014
8.6425,1.000091
8.6475,1.000043
8.6525,0.999995
8.6575,0.999947
8.6625,0.999899
8.6675,0.999852
8.6725,0.999805
8.6775,0.999759
8.6825,0.999712
8.6875,0.999666
8.6925,0.99962
8.6975,0.999574
8.7025,0.999529
8.7075,0.999483
8.7125,0.999438
8.7175,0.999393
8.7225,0.999348
8.7275,0.999303
8.7325,0.999258
8.7375,0.999214
8.7425,0.999169
8.7475,0.999125
8.7475,0.999125
8.7525,0.99908
8.7525,0.99908
8.7575,0.999036
8.7625,0.998992
8.7625,0.998992
8.7675,0.998947
8.7675,0.998947
8.7725,0.998903
8.7725,0.998903
8.7775,0.998859
8.7825,0.998814
8.7825,0.998814
8.7875,0.99877
8.7875,0.99877
8.7925,0.998726
8.7925,0.998726
8.7975,0.998681
8.8025,0.998637
8.8075,0.998592
8.8125,0.998547
8.8125,0.998547
8.8175,0.998503
8.8225,0.998458
8.8275,0.998413
8.8325,0.998368
8.8375,0.998323
8.8375,0.998323
8.8425,0.998278
8.8475,0.998232
8.8525,0.998187
8.8575,0.998141
8.8625,0.998095
8.8675,0.998049
8.8725,0.998003
8.8775,0.997957
8.8825,0.99791
8.8875,0.997864
8.8925,0.997817
8.8975,0.99777
8.9025,0.997722
8.9075,0.997675
8.9125,0.997627
8.9175,0.997579
8.9225,0.997531
8.9275,0.997483
8.9325,0.997435
8.9375,0.997386
8.9425,0.997337
8.9475,0.997288
8.9525,0.997238
8.9575,0.997189
8.9575,0.997189
8.9625,0.997139
8.9675,0.997089
8.9725,0.997039
8.9775,0.996988
8.9825,0.996938
8.9875,0.996887
8.9925,0.996836
8.9975,0.996785
9.0025,0.996733
9.0075,0.996681
9.0125,0.996629
9.0175,0.996577
9.0225,0.996525
9.0275,0.996472
9.0325,0.99642
9.0375,0.996367
9.0425,0.996313
9.0475,0.99626
9.0525,0.996207
9.0575,0.996153
9.0625,0.996099
9.0675,0.996045
9.0725,0.995991
9.0775,0.995936
9.0825,0.995882
9.0875,0.995827
9.0925,0.995772
9.0975,0.995717
9.1025,0.995662
9.1075,0.995607
9.1125,0.995551
9.1175,0.995496
9.1225,0.99544
9.1275,0.995384
9.1325,0.995328
9.1375,0.995272
9.1425,0.995216
9.1475,0.99516
9.1525,0.995104
9.1575,0.995047
9.1625,0.994991
9.1675,0.994935
9.1725,0.994878
9.1775,0.994821
9.1825,0.994765
9.1875,0.994708
9.1925,0.994652
9.1975,0.994595
9.1975,0.994595
9.2025,0.994538
9.2075,0.994482
9.2125,0.994425
9.2175,0.994368
9.2225,0.994312
9.2275,0.994255
9.2325,0.994199
9.2375,0.994142
9.2425,0.994086
9.2475,0.994029
9.2525,0.993973
9.2575,0.993917
9.2625,0.993861
9.2625,0.993861
9.2675,0.993805
9.2725,0.993749
9.2775,0.993694
9.2825,0.993638
9.2875,0.993583
9.2925,0.993527
9.2975,0.993472
9.3025,0.993417
9.3075,0.993363
9.3125,0.993308
9.3175,0.993254
9.3225,0.9932
9.3275,0.993146
9.3325,0.993092
9.3375,0.993039
9.3425,0.992985
9.3475,0.992932
9.3525,0.99288
9.3575,0.992827
9.3625,0.992775
9.3675,0.992723
9.3725,0.992672
9.3775,0.99262
9.3825,0.992569
9.3875,0.992518
9.3925,0.992468
9.3975,0.992418
9.4025,0.992368
9.4075,0.992318
9.4125,0.992269
9.4175,0.99222
9.4225,0.992171
9.4275,0.992123
9.4325,0.992075
9.4375,0.992028
9.4425,0.99198
9.4475,0.991933
9.4525,0.991887
9.4575,0.99184
9.4625,0.991794
9.4675,0.991749
9.4725,0.991703
9.4775,0.991658
9.4825,0.991613
9.4875,0.991569
9.4925,0.991525
9.4975,0.991481
9.5025,0.991438
9.5075,0.991395
9.5125,0.991352
9.5175,0.991309
9.5225,0.991267
9.5275,0.991225
9.5325,0.991183
9.5375,0.991142
9.5425,0.991101
9.5475,0.99106
9.5525,0.991019
9.5575,0.990979
9.5625,0.990938
9.5675,0.990898
9.5725,0.990859
9.5775,0.990819
9.5825,0.99078
9.5875,0.990741
9.5925,0.990702
9.5975,0.990663
9.6025,0.990625
9.6075,0.990586
9.6125,0.990548
9.6175,0.99051
9.6225,0.990472
9.6275,0.990435
9.6325,0.990397
9.6375,0.99036
9.6425,0.990322
9.6475,0.990285
9.6525,0.990248
9.6575,0.990211
9.6625,0.990174
9.6675,0.990137
9.6725,0.9901
9.6775,0.990063
9.6825,0.990026
9.6875,0.989989
9.6925,0.989952
9.6975,0.989916
9.7025,0.989879
9.7075,0.989842
9.7125,0.989806
9.7175,0.989769
9.7225,0.989732
9.7275,0.989695
9.7325,0.989658
9.7375,0.989622
9.7425,0.989585
9.7475,0.989548
9.7525,0.989511
9.7575,0.989474
9.7625,0.989437
9.7675,0.9894
9.7725,0.989362
9.7775,0.989325
9.7775,0.989325
9.7825,0.989287
9.7875,0.98925
9.7925,0.989212
9.7975,0.989175
9.8025,0.989137
9.8075,0.989099
9.8125,0.989061
9.8175,0.989023
9.8225,0.988985
9.8275,0.988946
9.8325,0.988908
9.8375,0.988869
9.8425,0.988831
9.8475,0.988792
9.8525,0.988753
9.8575,0.988714
9.8625,0.988675
9.8675,0.988636
9.8725,0.988596
9.8775,0.988557
9.8825,0.988517
9.8875,0.988478
9.8925,0.988438
9.8975,0.988398
9.9025,0.988358
9.9075,0.988318
9.9125,0.988277
9.9175,0.988237
9.9225,0.988197
9.9275,0.988156
9.9325,0.988115
9.9375,0.988074
9.9425,0.988033
9.9475,0.987992
9.9525,0.987951
9.9575,0.98791
9.9625,0.987869
9.9675,0.987827
9.9725,0.987786
9.9775,0.987744
9.9775,0.987744
9.9825,0.987703
9.9875,0.987661
9.9925,0.987619
9.9975,0.987577
10.0025,0.987535
10.0075,0.987493
10.0125,0.987451
10.0175,0.987409
10.0225,0.987367
10.0275,0.987325
10.0325,0.987282
10.0375,0.98724
10.0425,0.987197
10.0475,0.987155
10.0525,0.987112
10.0575,0.98707
10.0625,0.987027
10.0675,0.986985
10.0725,0.986942
10.0775,0.9869
10.0825,0.986857
10.0825,0.986857
10.0875,0.986814
10.0925,0.986772
10.0975,0.986729
10.1025,0.986686
10.1075,0.986644
10.1125,0.986601
10.1175,0.986558
10.1225,0.986516
10.1275,0.986473
10.1325,0.986431
10.1375,0.986388
10.1425,0.986346
10.1475,0.986303
10.1525,0.986261
10.1575,0.986219
10.1625,0.986176
10.1675,0.986134
10.1725,0.986092
10.1775,0.98605
10.1825,0.986008
10.1875,0.985966
10.1925,0.985924
10.1975,0.985882
10.2025,0.98584
10.2075,0.985799
10.2125,0.985757
10.2125,0.985757
10.2175,0.985716
10.2225,0.985675
10.2275,0.985633
10.2325,0.985592
10.2375,0.985551
10.2425,0.98551
10.2475,0.98547
10.2525,0.985429
10.2575,0.985389
10.2625,0.985349
10.2675,0.985308
10.2725,0.985268
10.2775,0.985229
10.2825,0.985189
10.2875,0.985149
10.2925,0.98511
10.2975,0.985071
10.3025,0.985032
10.3075,0.984993
10.3125,0.984955
10.3175,0.984916
10.3225,0.984878
10.3275,0.98484
10.3325,0.984802
10.3375,0.984764
10.3425,0.984727
10.3475,0.984689
10.3525,0.984652
10.3575,0.984615
10.3625,0.984579
10.3675,0.984542
10.3725,0.984506
10.3775,0.98447
10.3825,0.984434
10.3875,0.984398
10.3925,0.984362
10.3975,0.984327
10.4025,0.984292
10.4075,0.984257
10.4125,0.984222
10.4175,0.984188
10.4225,0.984154
10.4275,0.98412
10.4325,0.984086
10.4375,0.984052
10.4425,0.984018
10.4475,0.983985
10.4525,0.983952
10.4575,0.983919
10.4625,0.983886
10.4675,0.983854
10.4725,0.983821
10.4775,0.983789
10.4825,0.983757
10.4875,0.983725
10.4925,0.983694
10.4975,0.983662
10.5025,0.983631
10.5075,0.983599
10.5125,0.983568
10.5175,0.983537
10.5225,0.983507
10.5275,0.983476
10.5325,0.983446
10.5375,0.983415
10.5425,0.983385
10.5475,0.983355
10.5525,0.983325
10.5575,0.983295
10.5625,0.983265
10.5675,0.983235
10.5725,0.983206
10.5775,0.983176
10.5825,0.983147
10.5875,0.983118
10.5925,0.983088
10.5975,0.983059
10.6025,0.98303
10.6075,0.983001
10.6125,0.982972
10.6175,0.982943
10.6225,0.982914
10.6275,0.982885
10.6325,0.982857
10.6375,0.982828
10.6425,0.982799
10.6475,0.982771
10.6525,0.982742
10.6575,0.982713
10.6625,0.982685
10.6675,0.982656
10.6725,0.982628
10.6775,0.982599
10.6825,0.98257
10.6875,0.982542
10.6925,0.982513
10.6975,0.982485
10.7025,0.982456
10.7075,0.982428
10.7125,0.982399
10.7175,0.98237
10.7225,0.982342
10.7275,0.982313
10.7325,0.982284
10.7375,0.982256
10.7425,0.982227
10.7475,0.982198
10.7525,0.982169
10.7575,0.98214
10.7625,0.982112
10.7675,0.982083
10.7725,0.982054
10.7775,0.982025
10.7825,0.981996
10.7875,0.981967
10.7925,0.981938
10.7975,0.981909
10.8025,0.98188
10.8075,0.98185
10.8125,0.981821
10.8175,0.981792
10.8225,0.981763
10.8275,0.981733
10.8325,0.981704
10.8375,0.981674
10.8425,0.981645
10.8475,0.981615
10.8525,0.981586
10.8575,0.981556
10.8625,0.981527
10.8675,0.981497
10.8725,0.981468
10.8775,0.981438
10.8825,0.981408
10.8875,0.981378
10.8925,0.981349
10.8975,0.981319
10.9025,0.981289
10.9075,0.981259
10.9125,0.981229
10.9175,0.981199
10.9225,0.981169
10.9275,0.981139
10.9325,0.981109
10.9375,0.981079
10.9425,0.981049
10.9475,0.981019
10.9525,0.980989
10.9575,0.980959
10.9625,0.980929
10.9675,0.980899
10.9725,0.980869
10.9775,0.980839
10.9775,0.980839
10.9825,0.980808
10.9875,0.980778
10.9925,0.980748
10.9975,0.980718
11.0025,0.980688
11.0075,0.980658
11.0125,0.980628
11.0175,0.980598
11.0225,0.980568
11.0275,0.980537
11.0325,0.980507
11.0375,0.980477
11.0425,0.980447
11.0475,0.980417
11.0525,0.980387
11.0575,0.980357
11.0625,0.980327
11.0675,0.980297
11.0725,0.980267
11.0775,0.980237
11.0825,0.980208
11.0875,0.980178
11.0925,0.980148
11.0975,0.980118
11.1025,0.980088
11.1075,0.980059
11.1125,0.980029
11.1175,0.98
11.1175,0.98
11.1225,0.97997
11.1275,0.97994
11.1325,0.979911
11.1375,0.979882
11.1425,0.979852
11.1475,0.979823
11.1475,0.979823
11.1525,0.979794
11.1575,0.979765
11.1625,0.979736
11.1675,0.979707
11.1725,0.979678
11.1775,0.979649
11.1825,0.97962
11.1875,0.979592
11.1925,0.979563
11.1975,0.979535
11.2025,0.979506
11.2075,0.979478
11.2125,0.97945
11.2175,0.979421
11.2175,0.979421
11.2225,0.979405
11.2225,0.979405
11.2275,0.979396
11.2275,0.979396
11.2325,0.979393
11.2325,0.979393
11.2375,0.979393
11.2425,0.979396
11.2475,0.9794
11.2525,0.979405
11.2575,0.979411
11.2625,0.979417
11.2675,0.979424
11.2725,0.979431
11.2775,0.979438
11.2825,0.979445
11.2825,0.979445
11.2875,0.979452
11.2925,0.97946
11.2975,0.979467
11.3025,0.979475
11.3075,0.979482
11.3075,0.979482
11.3125,0.97949
11.3125,0.97949
11.3175,0.979498
11.3225,0.979505
11.3225,0.979505
11.3275,0.979513
11.3275,0.979513
11.3325,0.979521
11.3325,0.979521
11.3375,0.979529
11.3375,0.979529
11.3425,0.979537
11.3425,0.979537
11.3475,0.979546
11.3525,0.979554
11.3525,0.979554
11.3575,0.979562
11.3625,0.979571
11.3675,0.979579
11.3725,0.979588
11.3775,0.979597
11.3825,0.979606
11.3875,0.979614
11.3925,0.979624
11.3975,0.979633
11.3975,0.979633
11.4025,0.979642
11.4075,0.979651
11.4125,0.979661
11.4175,0.97967
11.4225,0.97968
11.4275,0.97969
11.4275,0.97969
11.4325,0.9797
11.4375,0.97971
11.4425,0.97972
11.4475,0.97973
11.4525,0.97974
11.4525,0.97974
11.4575,0.97975
11.4625,0.979761
11.4675,0.979772
11.4675,0.979772
11.4725,0.979782
11.4775,0.979793
11.4825,0.979804
11.4875,0.979815
11.4925,0.979826
11.4925,0.979826
11.4975,0.979837
11.4975,0.979837
11.5025,0.979848
11.5025,0.979848
11.5075,0.97986
11.5125,0.979871
11.5175,0.979883
11.5175,0.979883
11.5225,0.979894
11.5275,0.979906
11.5275,0.979906
11.5325,0.979918
11.5375,0.97993
11.5375,0.97993
11.5425,0.979941
11.5475,0.979954
11.5525,0.979966
11.5575,0.979978
11.5625,0.97999
11.5675,0.980002
11.5675,0.980002
11.5725,0.980015
11.5775,0.980027
11.5825,0.98004
11.5875,0.980052
11.5925,0.980065
11.5975,0.980078
11.6025,0.98009
11.6075,0.980103
11.6125,0.980116
11.6175,0.980129
11.6225,0.980142
11.6275,0.980155
11.6325,0.980168
11.6375,0.980181
11.6425,0.980194
11.6475,0.980207
11.6525,0.980221
11.6525,0.980221
11.6575,0.980234
11.6625,0.980247
11.6675,0.980261
11.6725,0.980274
11.6725,0.980274
11.6775,0.980287
11.6825,0.980301
11.6875,0.980314
11.6925,0.980328
11.6975,0.980341
11.7025,0.980355
11.7075,0.980369
11.7125,0.980382
11.7175,0.980396
11.7225,0.980409
11.7275,0.980423
11.7325,0.980437
11.7375,0.98045
11.7425,0.980464
11.7475,0.980478
11.7525,0.980491
11.7575,0.980505
11.7625,0.980519
11.7675,0.980533
11.7725,0.980546
11.7775,0.98056
11.7825,0.980574
11.7875,0.980587
11.7925,0.980601
11.7975,0.980615
11.8025,0.980629
11.8075,0.980642
11.8125,0.980656
11.8175,0.98067
11.8225,0.980683
11.8275,0.980697
11.8325,0.980711
11.8375,0.980724
11.8425,0.980738
11.8475,0.980752
11.8525,0.980765
11.8575,0.980779
11.8625,0.980792
11.8675,0.980806
11.8725,0.980819
11.8775,0.980833
11.8825,0.980846
11.8875,0.98086
11.8925,0.980873
11.8975,0.980887
11.9025,0.9809
11.9075,0.980914
11.9125,0.980927
11.9175,0.98094
11.9225,0.980954
11.9275,0.980967
11.9325,0.98098
11.9375,0.980994
11.9425,0.981007
11.9475,0.98102
11.9525,0.981033
11.9575,0.981046
11.9625,0.98106
11.9675,0.981073
11.9725,0.981086
11.9775,0.981099
11.9825,0.981112
11.9875,0.981125
11.9925,0.981138
11.9975,0.981151
12.0025,0.981164
12.0075,0.981177
12.0125,0.98119
12.0175,0.981202
12.0225,0.981215
12.0275,0.981228
12.0325,0.981241
12.0375,0.981254
12.0425,0.981266
12.0475,0.981279
12.0525,0.981292
12.0575,0.981304
12.0625,0.981317
12.0675,0.98133
12.0725,0.981342
12.0775,0.981355
12.0825,0.981368
12.0875,0.98138
12.0925,0.981393
12.0975,0.981405
12.1025,0.981418
12.1075,0.98143
12.1125,0.981443
12.1175,0.981455
12.1225,0.981468
12.1275,0.98148
12.1325,0.981493
12.1375,0.981505
12.1425,0.981518
12.1475,0.98153
12.1525,0.981543
12.1575,0.981555
12.1625,0.981568
12.1675,0.98158
12.1725,0.981593
12.1775,0.981605
12.1825,0.981618
12.1875,0.981631
12.1925,0.981643
12.1975,0.981656
12.2025,0.981668
12.2075,0.981681
12.2125,0.981694
12.2175,0.981706
12.2225,0.981719
12.2275,0.981732
12.2325,0.981744
12.2375,0.981757
12.2425,0.98177
12.2475,0.981783
12.2525,0.981795
12.2575,0.981808
12.2625,0.981821
12.2675,0.981834
12.2725,0.981847
12.2775,0.98186
12.2825,0.981873
12.2875,0.981886
12.2925,0.981899
12.2975,0.981912
12.3025,0.981926
12.3075,0.981939
12.3125,0.981952
12.3175,0.981965
12.3225,0.981979
12.3275,0.981992
12.3325,0.982005
12.3375,0.982019
12.3425,0.982032
12.3475,0.982046
12.3525,0.98206
12.3575,0.982073
12.3625,0.982087
12.3675,0.982101
12.3725,0.982114
12.3775,0.982128
12.3825,0.982142
12.3875,0.982156
12.3925,0.98217
12.3975,0.982184
12.4025,0.982198
12.4075,0.982212
12.4125,0.982226
12.4175,0.98224
12.4225,0.982255
12.4275,0.982269
12.4325,0.982283
12.4375,0.982297
12.4425,0.982312
12.4475,0.982326
12.4525,0.982341
12.4575,0.982355
12.4625,0.98237
12.4675,0.982384
12.4725,0.982399
12.4775,0.982413
12.4825,0.982428
12.4875,0.982443
12.4925,0.982457
12.4975,0.982472
12.5025,0.982487
12.5075,0.982501
12.5125,0.982516
12.5175,0.982531
12.5225,0.982546
12.5275,0.982561
12.5325,0.982576
12.5375,0.982591
12.5425,0.982606
12.5475,0.982621
12.5525,0.982636
12.5575,0.982651
12.5625,0.982666
12.5675,0.982681
12.5725,0.982696
12.5775,0.982711
12.5825,0.982726
12.5875,0.982741
12.5925,0.982756
12.5975,0.982771
12.6025,0.982786
