time	V4_0	V4_1	V4_2	V4_3	V4_4	V4_5	V4_6	V4_7	V4_8	V4_9	V4_10	V4_11	V4_12	V4_13	V4_14	V4_15	V4_16	V4_17	V4_18	V4_19	V4_20	V4_21	V4_22	V4_23	V4_24	V4_25	V4_26	V4_27	V4_28	V4_29	V4_30	V4_31	V4_32	V4_33	V4_34	V4_35	V4_36	V4_37	V4_38	V4_39	V4_40	V4_41	V4_42	V4_43	V4_44	V4_45	V4_46	V4_47	V4_48	V4_49
7.52	1.060558	1.060107	1.06592	1.062548	1.056594	1.061687	1.061837	1.060875	1.060161	1.060325	1.062376	1.061535	1.061307	1.062438	1.064044	1.060377	1.063143	1.062727	1.062648	1.06046	1.058471	1.04664	1.060843	1.060609	1.058647	1.049856	1.06206	1.059513	1.06385	1.060643	1.060079	1.058631	1.061945	1.043328	1.058754	1.063399	1.042629	1.062937	1.062952	1.06298	1.060777	1.062578	1.060638	1.06329	1.061065	1.060097	1.065862	1.061081	1.064011	1.058779
7.54	1.059772	1.05935	1.064948	1.061838	1.056049	1.061119	1.060867	1.060288	1.059883	1.059578	1.061635	1.061097	1.060422	1.061658	1.063157	1.059687	1.062257	1.06189	1.061778	1.060184	1.058027	1.046658	1.060417	1.059985	1.058282	1.049486	1.061512	1.058769	1.063041	1.06044	1.059492	1.05842	1.061261	1.043066	1.057953	1.062805	1.042403	1.062135	1.062128	1.062303	1.060202	1.061437	1.059761	1.062408	1.060758	1.060454	1.064874	1.06044	1.06309	1.05864
7.56	1.058897	1.058496	1.063902	1.061218	1.055586	1.060426	1.0598	1.059551	1.059462	1.058731	1.06094	1.060555	1.059461	1.060801	1.062189	1.059128	1.061304	1.060983	1.060903	1.060015	1.057476	1.046563	1.059878	1.059379	1.057789	1.048984	1.060802	1.057965	1.062147	1.060096	1.058795	1.058076	1.060598	1.04271	1.057215	1.062093	1.042068	1.061256	1.06123	1.061543	1.059535	1.060205	1.058808	1.061452	1.060312	1.060528	1.063802	1.059767	1.062081	1.058371
7.58	1.057995	1.057707	1.062789	1.060653	1.055221	1.059623	1.058684	1.058757	1.058913	1.057996	1.060295	1.059913	1.058429	1.059874	1.061149	1.058494	1.060292	1.060012	1.059938	1.059633	1.057011	1.046349	1.05923	1.058668	1.057183	1.048353	1.059962	1.057094	1.061177	1.059636	1.057994	1.057623	1.059851	1.042259	1.056575	1.061275	1.041621	1.060304	1.060262	1.060706	1.058783	1.059038	1.057874	1.060433	1.05975	1.059576	1.062655	1.059234	1.060998	1.057971
7.6	1.057175	1.057093	1.061616	1.059907	1.054687	1.058723	1.057596	1.057919	1.058253	1.057245	1.059541	1.059182	1.057337	1.058882	1.060051	1.057772	1.059229	1.058982	1.059184	1.059095	1.056452	1.046013	1.05849	1.057866	1.056543	1.047601	1.059	1.056197	1.060138	1.059085	1.057294	1.057084	1.05903	1.041709	1.055856	1.06036	1.041065	1.059286	1.059232	1.059795	1.057952	1.057804	1.056896	1.059368	1.059094	1.059369	1.061443	1.058575	1.059854	1.05746
7.62	1.056297	1.056468	1.060393	1.059013	1.054139	1.057739	1.056489	1.056983	1.057495	1.056414	1.058694	1.058373	1.056194	1.057834	1.058905	1.057019	1.058123	1.057902	1.058341	1.05845	1.055805	1.045552	1.057668	1.056985	1.056007	1.04673	1.058007	1.055369	1.059039	1.058464	1.056506	1.056484	1.058147	1.041064	1.055016	1.05936	1.040402	1.058211	1.058147	1.058817	1.057052	1.056754	1.055956	1.058267	1.058366	1.058977	1.060176	1.057806	1.058662	1.056856
7.64	1.055628	1.055749	1.059127	1.058	1.053504	1.056686	1.05548	1.056202	1.056654	1.055513	1.057772	1.057498	1.055011	1.056736	1.057725	1.056325	1.056983	1.056779	1.057418	1.057734	1.05508	1.044967	1.05678	1.056039	1.055413	1.045749	1.056935	1.054476	1.057887	1.057793	1.055634	1.055843	1.057214	1.040325	1.054392	1.058285	1.039635	1.057081	1.057014	1.057779	1.056088	1.055653	1.055056	1.057143	1.057584	1.058451	1.058864	1.056939	1.057437	1.056178
7.66	1.054994	1.054953	1.057826	1.056895	1.052851	1.055576	1.054417	1.055339	1.055741	1.054557	1.056792	1.056567	1.053798	1.055597	1.05652	1.055579	1.055817	1.055621	1.05643	1.056978	1.054286	1.044261	1.055834	1.055039	1.054778	1.044664	1.055802	1.053528	1.056691	1.057089	1.054689	1.05518	1.05624	1.039496	1.054	1.057141	1.038769	1.055906	1.055839	1.056686	1.05507	1.054508	1.054084	1.056007	1.056763	1.05783	1.057517	1.055987	1.05619	1.055446
7.68	1.054322	1.054101	1.056499	1.055719	1.052182	1.054418	1.053308	1.054413	1.05477	1.053556	1.055771	1.05559	1.052563	1.054423	1.055303	1.054795	1.054633	1.054434	1.055392	1.056203	1.053435	1.043436	1.054846	1.053997	1.054123	1.043484	1.054628	1.052538	1.055459	1.056368	1.053679	1.054511	1.055236	1.03858	1.053604	1.05594	1.03781	1.054692	1.054631	1.055548	1.054004	1.05333	1.05305	1.05487	1.055921	1.057145	1.056146	1.054962	1.054937	1.054675
7.7	1.05363	1.053209	1.055154	1.054494	1.051512	1.053227	1.052162	1.053445	1.05375	1.052524	1.054721	1.05458	1.051316	1.053223	1.054086	1.053984	1.053439	1.053226	1.054318	1.055427	1.052537	1.042497	1.053827	1.052925	1.053463	1.042217	1.053427	1.051518	1.054202	1.055644	1.052617	1.053852	1.054212	1.037584	1.053012	1.05469	1.036767	1.053448	1.053397	1.05437	1.0529	1.052132	1.05197	1.053742	1.05507	1.056419	1.054763	1.053875	1.053691	1.053884
7.72	1.052936	1.052294	1.0538	1.053235	1.050824	1.052012	1.050992	1.052458	1.052694	1.051474	1.053656	1.053548	1.050069	1.052006	1.05288	1.053162	1.052245	1.052008	1.053221	1.054665	1.051604	1.041451	1.05279	1.051835	1.052814	1.040872	1.052216	1.050482	1.052927	1.054928	1.051511	1.053215	1.053177	1.036512	1.052291	1.053401	1.035646	1.052181	1.052145	1.053161	1.051764	1.050925	1.050855	1.052632	1.054223	1.055674	1.053378	1.052738	1.052463	1.053086
7.74	1.052257	1.051373	1.052447	1.051957	1.050201	1.050785	1.049809	1.051467	1.05161	1.050418	1.052589	1.052505	1.048832	1.050782	1.051697	1.05234	1.051059	1.050786	1.052113	1.053927	1.050646	1.040306	1.051747	1.050737	1.05219	1.039459	1.051011	1.049441	1.051646	1.054231	1.050373	1.052611	1.052139	1.035373	1.051521	1.052083	1.034457	1.050898	1.050883	1.051933	1.050605	1.04972	1.049719	1.051549	1.05339	1.054924	1.052005	1.05156	1.051268	1.052298
7.76	1.051604	1.050459	1.051103	1.050672	1.049627	1.049558	1.048625	1.050494	1.050509	1.049372	1.051531	1.051463	1.047615	1.04956	1.050549	1.051528	1.04989	1.049572	1.051006	1.053222	1.049675	1.039083	1.05071	1.049643	1.051601	1.037989	1.049825	1.04841	1.050369	1.053563	1.049214	1.052051	1.051109	1.034172	1.050814	1.050746	1.033208	1.049611	1.049621	1.050693	1.049433	1.04853	1.048575	1.050501	1.052582	1.054181	1.050655	1.050352	1.050119	1.051532
7.78	1.050992	1.049567	1.04978	1.049391	1.049114	1.048342	1.047451	1.049553	1.049402	1.048348	1.050491	1.050435	1.046429	1.048352	1.049445	1.050737	1.048748	1.048375	1.04991	1.052557	1.048702	1.037783	1.049692	1.048566	1.051057	1.036471	1.048672	1.047403	1.049107	1.05293	1.048047	1.05154	1.050093	1.032919	1.050074	1.049401	1.031909	1.048329	1.048369	1.049454	1.048256	1.047364	1.047436	1.049497	1.051806	1.053456	1.049342	1.049123	1.049028	1.050801
7.8	1.05043	1.048709	1.048486	1.048126	1.048674	1.047149	1.046299	1.048659	1.048298	1.047358	1.049481	1.049432	1.045285	1.047166	1.048397	1.049976	1.047641	1.047206	1.048838	1.051937	1.04774	1.036409	1.048705	1.047515	1.050567	1.034918	1.047565	1.046433	1.047872	1.05234	1.046881	1.051086	1.049101	1.031623	1.049328	1.048062	1.030572	1.047062	1.047136	1.048226	1.047083	1.046235	1.046315	1.048543	1.051072	1.052757	1.048079	1.047885	1.048005	1.050117
7.82	1.049926	1.047896	1.047233	1.046883	1.048315	1.045992	1.045181	1.047826	1.047208	1.046416	1.048509	1.048467	1.044193	1.046015	1.047415	1.049253	1.04658	1.046075	1.047799	1.051366	1.0468	1.03497	1.04776	1.046504	1.050137	1.033341	1.046515	1.045513	1.046676	1.051797	1.045731	1.050692	1.048141	1.030291	1.048596	1.046739	1.029207	1.04582	1.045933	1.047021	1.045924	1.045151	1.045223	1.047646	1.050385	1.052091	1.046878	1.046646	1.047061	1.049488
7.84	1.049487	1.047139	1.04603	1.045672	1.048044	1.044883	1.044107	1.047066	1.046141	1.045534	1.047583	1.047552	1.043165	1.044911	1.046507	1.048575	1.045574	1.044994	1.046802	1.050847	1.045895	1.033477	1.046869	1.045545	1.049771	1.031754	1.045536	1.044655	1.045531	1.051306	1.044608	1.050362	1.04722	1.028935	1.047902	1.045445	1.027826	1.044616	1.044771	1.045851	1.044788	1.044123	1.044175	1.046813	1.04975	1.051463	1.04575	1.045418	1.046207	1.048923
7.86	1.049119	1.046446	1.044889	1.044501	1.047866	1.043832	1.043088	1.046389	1.045109	1.044723	1.046711	1.046697	1.042211	1.043864	1.045682	1.047949	1.044632	1.043974	1.045857	1.050382	1.045036	1.03194	1.046043	1.044647	1.049474	1.030169	1.044637	1.043873	1.044449	1.05087	1.043526	1.050098	1.046347	1.027565	1.047259	1.044194	1.026441	1.04346	1.043661	1.04473	1.043688	1.043161	1.043182	1.046049	1.049173	1.050878	1.044709	1.044213	1.045449	1.04843
7.88	1.048823	1.045825	1.043819	1.043376	1.047784	1.042852	1.042136	1.045804	1.044121	1.043996	1.0459	1.045914	1.041341	1.042885	1.044948	1.047381	1.043762	1.043026	1.044972	1.049974	1.044234	1.030373	1.045291	1.043823	1.049248	1.028602	1.043827	1.043177	1.043442	1.050493	1.042495	1.049901	1.045529	1.02619	1.046682	1.042998	1.025064	1.042364	1.042614	1.043669	1.042631	1.042273	1.042256	1.045359	1.048657	1.050342	1.043765	1.04304	1.044796	1.048014
7.9	1.048604	1.045283	1.04283	1.042306	1.047765	1.041954	1.041259	1.045317	1.043188	1.04336	1.045157	1.045211	1.040563	1.041985	1.04431	1.046875	1.042974	1.04216	1.044155	1.049622	1.0435	1.028787	1.044622	1.043081	1.049093	1.027067	1.043116	1.042576	1.042521	1.050176	1.041529	1.04977	1.044774	1.024823	1.04618	1.04187	1.023707	1.041341	1.041641	1.04268	1.041629	1.04147	1.041409	1.044749	1.048206	1.049855	1.042928	1.041912	1.044251	1.04768
7.92	1.048461	1.044825	1.041931	1.041296	1.047843	1.041147	1.040467	1.044933	1.042321	1.042826	1.044487	1.044597	1.039886	1.041173	1.043773	1.046435	1.042275	1.041387	1.043413	1.049329	1.042845	1.027193	1.044043	1.042432	1.049009	1.025579	1.04251	1.042079	1.041696	1.049919	1.040638	1.049704	1.044087	1.023475	1.045763	1.040821	1.022384	1.0404	1.040751	1.041775	1.040692	1.040757	1.040651	1.044219	1.047821	1.049423	1.042206	1.040841	1.04382	1.047429
7.94	1.048393	1.044455	1.041131	1.040354	1.048005	1.040443	1.039768	1.044657	1.041528	1.042398	1.043895	1.044079	1.039318	1.040458	1.043341	1.046065	1.04167	1.040715	1.042753	1.049093	1.042277	1.025606	1.043561	1.041882	1.048994	1.024153	1.042014	1.041692	1.040977	1.049723	1.039834	1.049702	1.043474	1.022157	1.045437	1.039863	1.021105	1.039553	1.039956	1.040965	1.039829	1.040142	1.03999	1.043776	1.047505	1.049047	1.041605	1.039837	1.043504	1.047265
7.96	1.048399	1.044175	1.040435	1.039487	1.048228	1.039847	1.039169	1.044488	1.040819	1.042083	1.043386	1.043663	1.038863	1.039848	1.043014	1.045766	1.041167	1.040152	1.042178	1.048914	1.041805	1.024036	1.043181	1.04144	1.049046	1.022803	1.041633	1.041419	1.040372	1.049588	1.039124	1.04976	1.042942	1.020883	1.045206	1.039007	1.019884	1.038809	1.039262	1.040257	1.039048	1.039631	1.039436	1.043424	1.047258	1.048728	1.04113	1.038912	1.043303	1.047186
7.98	1.048476	1.043987	1.039851	1.0387	1.048526	1.039367	1.038675	1.044426	1.040202	1.041884	1.042962	1.043352	1.038527	1.039348	1.042796	1.045538	1.040769	1.039705	1.041695	1.048791	1.041434	1.022498	1.042905	1.041109	1.049162	1.021547	1.04137	1.041263	1.039886	1.049512	1.038519	1.049874	1.042495	1.019663	1.045073	1.038261	1.018731	1.038176	1.038678	1.039662	1.038359	1.039227	1.038995	1.043158	1.04708	1.048469	1.040784	1.038077	1.043215	1.047191
8	1.048619	1.04389	1.039383	1.037999	1.048895	1.039009	1.03829	1.044469	1.039685	1.041802	1.042627	1.043149	1.038311	1.038964	1.04268	1.045382	1.040479	1.039377	1.041305	1.048723	1.04117	1.021004	1.042736	1.040893	1.049336	1.020394	1.041224	1.041223	1.039524	1.049494	1.038024	1.050042	1.042135	1.018508	1.045038	1.037633	1.017657	1.037662	1.038209	1.039183	1.037767	1.038935	1.038671	1.042981	1.04697	1.048269	1.040569	1.037341	1.043238	1.047277
8.02	1.048823	1.043883	1.039034	1.037388	1.049326	1.038775	1.038018	1.044613	1.039273	1.041837	1.042382	1.043053	1.038217	1.038698	1.042669	1.045297	1.0403	1.039172	1.04101	1.048707	1.041016	1.019566	1.042674	1.040794	1.049563	1.01936	1.041194	1.041299	1.039289	1.04953	1.037646	1.050257	1.041866	1.017429	1.045099	1.037129	1.016672	1.037271	1.037859	1.038827	1.03728	1.038755	1.038468	1.042893	1.046927	1.04813	1.040483	1.036713	1.043367	1.047439
8.04	1.049084	1.043963	1.038804	1.036874	1.049773	1.038667	1.037856	1.044852	1.038971	1.041986	1.042227	1.043063	1.038245	1.038551	1.042756	1.045281	1.04023	1.039091	1.040811	1.048742	1.040973	1.018197	1.042717	1.040813	1.049839	1.018453	1.041278	1.041486	1.039182	1.049618	1.037386	1.050515	1.041689	1.016437	1.045254	1.036753	1.015784	1.037006	1.037632	1.038596	1.0369	1.038688	1.038387	1.042892	1.046948	1.04805	1.040523	1.0362	1.043596	1.047674
8.06	1.049394	1.044129	1.038695	1.03646	1.050273	1.038685	1.03781	1.04518	1.038783	1.042247	1.042163	1.043177	1.03839	1.038522	1.042938	1.045332	1.040269	1.039132	1.040708	1.048825	1.041042	1.016908	1.042862	1.040946	1.050156	1.017685	1.041473	1.041778	1.039202	1.049755	1.037248	1.050811	1.041604	1.015542	1.045498	1.036506	1.014999	1.036871	1.037528	1.03849	1.036632	1.038734	1.038428	1.042974	1.047033	1.048029	1.040685	1.035808	1.043916	1.047973
8.08	1.049745	1.04437	1.038704	1.036147	1.050763	1.038827	1.037873	1.045587	1.038709	1.042608	1.042186	1.04339	1.03865	1.03861	1.043204	1.045447	1.040414	1.039294	1.040698	1.048953	1.04122	1.015709	1.043104	1.041191	1.050509	1.017063	1.04177	1.042167	1.039346	1.049935	1.03723	1.051137	1.041611	1.01475	1.045825	1.036391	1.014327	1.036864	1.037546	1.03851	1.036477	1.038888	1.038589	1.043137	1.047174	1.048065	1.040961	1.035542	1.044319	1.048331
8.1	1.050132	1.044683	1.038829	1.035939	1.051274	1.039088	1.038042	1.046065	1.038752	1.043066	1.042293	1.043695	1.039019	1.03881	1.043549	1.045622	1.040662	1.039571	1.040779	1.049123	1.041503	1.014611	1.043437	1.041543	1.05089	1.016591	1.042164	1.042645	1.039606	1.050155	1.037332	1.05149	1.041708	1.014069	1.046229	1.036405	1.01377	1.036983	1.037683	1.038651	1.036436	1.039148	1.038866	1.043375	1.04737	1.048156	1.041342	1.035404	1.044795	1.04874
8.12	1.050547	1.045062	1.039063	1.035837	1.051795	1.039463	1.038313	1.046603	1.038909	1.043609	1.042482	1.044085	1.039488	1.039116	1.043965	1.045852	1.041003	1.039957	1.040947	1.04933	1.041888	1.013621	1.043855	1.041993	1.051293	1.016274	1.042644	1.0432	1.039976	1.05041	1.037549	1.051862	1.041892	1.013506	1.046685	1.036545	1.013332	1.037225	1.037935	1.03891	1.036506	1.039508	1.039253	1.043683	1.047616	1.0483	1.041819	1.035396	1.045334	1.049191
8.14	1.050981	1.045499	1.039401	1.035839	1.052318	1.039945	1.038678	1.047191	1.039176	1.044229	1.042747	1.04455	1.040051	1.039521	1.044441	1.046131	1.041434	1.040444	1.041198	1.049572	1.042364	1.012747	1.044349	1.042534	1.051711	1.016113	1.043202	1.043821	1.040448	1.050696	1.037876	1.052248	1.042158	1.013061	1.047201	1.036805	1.013013	1.037583	1.038296	1.039279	1.036685	1.03996	1.039743	1.044056	1.047906	1.048495	1.042381	1.035516	1.045924	1.049676
8.16	1.05143	1.045985	1.039834	1.035945	1.052832	1.040524	1.039131	1.047818	1.03955	1.044913	1.043084	1.045083	1.040696	1.040016	1.044969	1.046455	1.041944	1.041022	1.041524	1.049844	1.042925	1.011995	1.044909	1.043157	1.052138	1.016106	1.043827	1.044482	1.041012	1.051006	1.038307	1.052643	1.042502	1.012739	1.047769	1.037178	1.012812	1.03805	1.038758	1.039751	1.036969	1.040498	1.040326	1.044486	1.048236	1.048735	1.043016	1.035761	1.046556	1.050186
8.18	1.051861	1.046514	1.040357	1.036152	1.053328	1.041191	1.039662	1.048473	1.040024	1.04565	1.043485	1.045671	1.041413	1.040593	1.045539	1.046818	1.042527	1.041682	1.04192	1.050143	1.04356	1.011367	1.045526	1.04385	1.052568	1.016249	1.044509	1.045169	1.041657	1.051337	1.03883	1.053041	1.042918	1.01254	1.048352	1.037656	1.012728	1.038617	1.039312	1.040316	1.03735	1.041114	1.040994	1.044967	1.048601	1.049017	1.043712	1.036128	1.047215	1.050712
8.2	1.052286	1.047077	1.040956	1.036458	1.0538	1.041934	1.040262	1.049146	1.040592	1.046428	1.043945	1.046305	1.042192	1.041238	1.04614	1.047214	1.043172	1.042411	1.042379	1.050464	1.04426	1.010867	1.04619	1.044603	1.052995	1.016538	1.045236	1.045887	1.04237	1.05168	1.039438	1.053436	1.0434	1.012463	1.048945	1.038229	1.012757	1.039273	1.039948	1.040964	1.037825	1.041796	1.041735	1.045491	1.048994	1.049337	1.044456	1.036609	1.047894	1.051248
8.22	1.052708	1.047665	1.041624	1.036857	1.054238	1.042743	1.040922	1.049826	1.041243	1.047232	1.044455	1.046973	1.043019	1.041942	1.046764	1.047638	1.043868	1.043197	1.042892	1.050804	1.045014	1.010495	1.046889	1.045404	1.053399	1.016964	1.045996	1.046622	1.04314	1.052037	1.040121	1.053828	1.04394	1.012505	1.049544	1.038887	1.012895	1.040008	1.040654	1.041684	1.03838	1.042537	1.042537	1.046051	1.049412	1.049691	1.045236	1.0372	1.048581	1.051784
8.24	1.053123	1.04827	1.042348	1.037344	1.054639	1.043603	1.04163	1.050503	1.041969	1.048054	1.045011	1.047663	1.043884	1.042693	1.047398	1.048082	1.044605	1.044028	1.043451	1.051159	1.04581	1.01025	1.047614	1.046239	1.053783	1.017518	1.046777	1.047363	1.043952	1.0524	1.040867	1.05421	1.04453	1.012663	1.050159	1.039618	1.013134	1.04081	1.041419	1.042462	1.03901	1.043326	1.043389	1.046638	1.049847	1.050074	1.046037	1.037888	1.049265	1.05231
8.26	1.053523	1.048885	1.043117	1.037915	1.054996	1.044503	1.042377	1.051168	1.042759	1.048879	1.045601	1.048366	1.044774	1.043479	1.048037	1.048541	1.045374	1.044891	1.04405	1.051524	1.046635	1.01013	1.048353	1.047098	1.054151	1.018188	1.04757	1.048098	1.044794	1.052764	1.041663	1.054579	1.045162	1.01293	1.05079	1.040409	1.013468	1.041665	1.042232	1.043287	1.039704	1.044151	1.044278	1.047246	1.050295	1.050481	1.046848	1.038665	1.049937	1.052826
8.28	1.053904	1.049502	1.04392	1.03856	1.055307	1.045429	1.043151	1.051788	1.043602	1.049697	1.046219	1.049069	1.045676	1.044288	1.04867	1.049009	1.046162	1.045771	1.044679	1.051896	1.047479	1.010131	1.049097	1.047968	1.0545	1.018962	1.048363	1.048814	1.045652	1.053125	1.042498	1.054931	1.045829	1.013301	1.051422	1.041247	1.013886	1.04256	1.043078	1.044146	1.040452	1.045003	1.045191	1.047866	1.050751	1.050906	1.047657	1.039519	1.050589	1.053322
8.3	1.054262	1.050113	1.044746	1.039272	1.055506	1.046369	1.043942	1.052381	1.044486	1.050495	1.046856	1.049763	1.046579	1.045108	1.049288	1.049481	1.046959	1.046658	1.045329	1.05227	1.04832	1.010247	1.049834	1.048836	1.054827	1.019827	1.049145	1.049501	1.046516	1.053479	1.04336	1.055166	1.04652	1.013764	1.052046	1.04212	1.01438	1.043483	1.043947	1.045025	1.041242	1.045871	1.046116	1.04849	1.051207	1.051345	1.048453	1.040439	1.051211	1.053792
8.32	1.054591	1.050694	1.045582	1.040044	1.055463	1.047311	1.044739	1.052941	1.045399	1.051265	1.047506	1.050439	1.047473	1.045928	1.049884	1.04995	1.047755	1.047539	1.045992	1.05264	1.049146	1.01047	1.050557	1.049691	1.055129	1.020766	1.049909	1.05015	1.047372	1.053822	1.044237	1.05543	1.047227	1.014312	1.052555	1.043015	1.01494	1.044419	1.044826	1.045912	1.042064	1.046744	1.047019	1.049114	1.051661	1.051791	1.049225	1.041412	1.051798	1.054232
8.34	1.054888	1.051237	1.046419	1.040867	1.05538	1.048241	1.045533	1.053461	1.04633	1.051997	1.048158	1.051087	1.048346	1.046736	1.050451	1.050411	1.048539	1.048402	1.04666	1.053007	1.049958	1.010791	1.051255	1.050523	1.055403	1.021767	1.050643	1.050753	1.048208	1.05415	1.045117	1.055676	1.047942	1.014934	1.052894	1.043918	1.015553	1.045357	1.045702	1.046794	1.042906	1.047613	1.047913	1.049728	1.052107	1.052239	1.049964	1.042425	1.052343	1.054637
8.36	1.055149	1.051759	1.047246	1.041731	1.055384	1.04915	1.046312	1.053935	1.047266	1.052667	1.048808	1.051698	1.049188	1.047522	1.050982	1.050852	1.049302	1.049237	1.047325	1.053365	1.050738	1.011203	1.051922	1.051321	1.055647	1.022812	1.051341	1.051302	1.049014	1.054459	1.045988	1.055855	1.048656	1.01562	1.053195	1.044818	1.01621	1.046286	1.046565	1.047661	1.043758	1.048467	1.048786	1.050325	1.052538	1.052685	1.05066	1.043466	1.052839	1.054968
8.38	1.055373	1.052253	1.048052	1.042628	1.055409	1.050025	1.047072	1.054359	1.048196	1.053273	1.049445	1.052267	1.04999	1.048277	1.05147	1.051268	1.050035	1.050033	1.04798	1.053708	1.051465	1.011694	1.052548	1.052076	1.055828	1.023887	1.051995	1.051792	1.049781	1.054745	1.04684	1.056054	1.049359	1.016359	1.053477	1.045703	1.0169	1.047191	1.047404	1.0485	1.044609	1.049298	1.04963	1.0509	1.052952	1.05312	1.051307	1.044522	1.053284	1.05525
8.4	1.055555	1.052702	1.048828	1.043548	1.055384	1.050857	1.047792	1.054728	1.049109	1.053821	1.050065	1.052786	1.050744	1.048993	1.051915	1.051662	1.050729	1.050781	1.048615	1.054032	1.052149	1.012255	1.053129	1.05278	1.055986	1.024977	1.052598	1.052218	1.050499	1.055006	1.047663	1.056225	1.050046	1.017137	1.05373	1.046562	1.01761	1.048064	1.048209	1.049302	1.045447	1.050076	1.050433	1.051447	1.053343	1.053541	1.051897	1.045579	1.053672	1.0555
8.42	1.055695	1.05311	1.049566	1.044481	1.055372	1.051638	1.048463	1.05504	1.049995	1.054306	1.05066	1.05325	1.051442	1.04966	1.05231	1.052031	1.05138	1.051474	1.049228	1.054334	1.052784	1.012874	1.053657	1.053426	1.056113	1.026067	1.053145	1.052577	1.051161	1.055238	1.048446	1.056366	1.050708	1.017947	1.053947	1.047385	1.018331	1.048894	1.048971	1.050057	1.046265	1.050813	1.051188	1.051959	1.053707	1.053942	1.052425	1.046627	1.054	1.055697
8.44	1.055791	1.053475	1.050259	1.04542	1.055306	1.05236	1.049091	1.055291	1.050844	1.054724	1.051222	1.053655	1.052078	1.050273	1.052651	1.05237	1.051978	1.052104	1.04981	1.054609	1.053363	1.01354	1.054129	1.053988	1.056214	1.027143	1.053625	1.052866	1.05176	1.055438	1.049185	1.056475	1.051337	1.018775	1.054075	1.048162	1.019052	1.049673	1.049682	1.050757	1.04705	1.051506	1.051887	1.052432	1.05404	1.054318	1.052887	1.047652	1.054267	1.055892
8.46	1.055841	1.053799	1.050898	1.046354	1.05519	1.053015	1.049671	1.05548	1.051636	1.055071	1.05175	1.053996	1.052647	1.050826	1.052935	1.052676	1.052518	1.052667	1.050355	1.054854	1.053881	1.014242	1.054539	1.054475	1.056277	1.028192	1.054042	1.053083	1.052292	1.055604	1.049856	1.056594	1.051926	1.019609	1.05412	1.048886	1.019763	1.050393	1.050336	1.051395	1.047799	1.052148	1.052523	1.052861	1.054338	1.054663	1.053278	1.048645	1.054471	1.056
8.48	1.055846	1.054076	1.051479	1.047275	1.055026	1.053599	1.050197	1.055606	1.052342	1.055346	1.052236	1.054271	1.053144	1.051314	1.053161	1.052946	1.052996	1.053157	1.050858	1.055065	1.054332	1.014968	1.054885	1.054891	1.056302	1.029203	1.054392	1.053227	1.052752	1.055732	1.050462	1.056631	1.052471	1.02044	1.054134	1.04955	1.020456	1.051048	1.050925	1.051966	1.048502	1.052733	1.053091	1.053242	1.054598	1.054974	1.053596	1.049578	1.05461	1.056096
8.5	1.055804	1.054303	1.051996	1.048174	1.054818	1.054107	1.050666	1.055669	1.05299	1.055547	1.052676	1.05448	1.053566	1.051734	1.053327	1.053176	1.053407	1.053571	1.051316	1.055239	1.054712	1.015709	1.055165	1.055233	1.056297	1.030166	1.054673	1.053299	1.053137	1.055821	1.051004	1.05663	1.052965	1.021258	1.05411	1.050147	1.021122	1.051631	1.051446	1.052464	1.049152	1.053258	1.053586	1.053571	1.054817	1.055246	1.05384	1.050442	1.054685	1.056104
8.52	1.055718	1.054478	1.052446	1.049044	1.054571	1.054536	1.051074	1.05567	1.053573	1.055674	1.053065	1.05462	1.053911	1.052083	1.053433	1.053366	1.053749	1.053906	1.051723	1.055373	1.055019	1.016455	1.055377	1.055497	1.056251	1.03107	1.054885	1.053288	1.053444	1.05587	1.051478	1.056639	1.053404	1.022054	1.054041	1.050674	1.021754	1.05214	1.051895	1.052886	1.049743	1.053717	1.054006	1.053845	1.054993	1.055475	1.054009	1.05125	1.054696	1.056101
8.54	1.055588	1.054601	1.052825	1.049875	1.054288	1.054882	1.051419	1.055608	1.054088	1.055727	1.053402	1.054692	1.054178	1.052359	1.05348	1.053512	1.054019	1.054162	1.052078	1.055465	1.055252	1.017195	1.055519	1.055689	1.056164	1.031908	1.055025	1.053222	1.053673	1.055877	1.051882	1.056557	1.053784	1.022819	1.053948	1.051126	1.022346	1.052571	1.052268	1.053228	1.050273	1.054108	1.054347	1.054064	1.055123	1.055658	1.054103	1.051995	1.054645	1.056049
8.56	1.055415	1.054671	1.053128	1.050663	1.053974	1.055146	1.051699	1.055488	1.05453	1.055708	1.053683	1.054696	1.054365	1.052561	1.053468	1.053615	1.054218	1.054338	1.052378	1.055514	1.055409	1.017921	1.055594	1.055822	1.056038	1.032672	1.055096	1.053089	1.053822	1.055841	1.052214	1.056484	1.054102	1.023546	1.053801	1.051501	1.022892	1.052921	1.052566	1.053491	1.050736	1.054426	1.054609	1.054226	1.055207	1.055793	1.054122	1.05267	1.054534	1.055949
8.58	1.055203	1.054687	1.05336	1.051367	1.053635	1.055327	1.051914	1.055311	1.054895	1.055618	1.053907	1.054636	1.054475	1.052691	1.053399	1.053672	1.054344	1.054435	1.05262	1.055519	1.055491	1.018627	1.055601	1.055875	1.055873	1.033359	1.055099	1.052893	1.053894	1.055764	1.052472	1.056372	1.054355	1.024229	1.053623	1.051798	1.023388	1.053191	1.052785	1.053674	1.051131	1.054675	1.054792	1.054329	1.055245	1.055879	1.054071	1.053268	1.054366	1.055801
