time,_BUS___13-BUS___14-1_AC_side1_Distance_distance_UMonitoredPu,_BUS___13-BUS___14-1_AC_side1_Distance_distance_PMonitoredPu,_BUS___13-BUS___14-1_AC_side1_Distance_distance_QMonitoredPu,R,X
8.653727,0.980147,11.537261,0.100831,0.0832619431367635,0.00072767574456563
8.656783,0.98,11.546002,0.100619,0.0831739911678664,0.000724829583202874
8.662894,0.979752,11.562096,0.100724,0.083016188222188,0.000723201272718343
8.675116,0.979439,11.588718,0.103056,0.0827723047212232,0.000736076469834746
8.699562,0.979561,11.619656,0.116138,0.0825707667260556,0.000825291532385351
8.724007,0.980681,11.620851,0.140199,0.0827474049021362,0.000998300676936189
8.748452,0.982772,11.592119,0.174693,0.0832998269940105,0.00125532671611331
8.770453,0.985438,11.540496,0.213968,0.084117212156851,0.00155958562359686
8.790253,0.988415,11.472943,0.255373,0.0851115894587719,0.0018944748470253
8.808074,0.991508,11.395053,0.296925,0.0862146989485358,0.00224652746110913
8.824113,0.994579,11.311202,0.337277,0.0873743277881311,0.00260532445211371
8.838487,0.99752,11.225187,0.375371,0.0885450456020075,0.00296095221510975
8.850995,1.000197,11.14223,0.409707,0.0896627741456524,0.00329695816787957
8.863502,1.002956,11.052015,0.444836,0.0908697441030807,0.00365744468206368
8.864877,1.003263,11.041675,0.448729,0.0910076611745643,0.00369851284258965
8.864877,1.003263,11.041685,0.448726,0.0910075810309016,0.00369848150945008
8.86497,1.003284,11.040983,0.44899,0.0910169818376369,0.00370127502916005
8.865062,1.003304,11.04028,0.449254,0.0910262105162678,0.00370406268493873
8.865248,1.003346,11.038874,0.449782,0.0910450340798041,0.00370965530709767
8.865618,1.003429,11.036058,0.450837,0.0910825465649486,0.00372083782503696
8.86636,1.003596,11.030406,0.452951,0.0911579683286285,0.00374329765490233
8.867842,1.003929,11.019031,0.457181,0.0913094295057381,0.00378843986289383
8.870808,1.004599,10.995993,0.465661,0.0916163263868381,0.00387979058931935
8.876738,1.005944,10.948789,0.482672,0.0922440398995566,0.00406653331490805
8.8886,1.008649,10.850093,0.51678,0.0935540449777442,0.00445589354520728
8.900461,1.011358,10.745951,0.550837,0.0949347746981067,0.00486635259088572
8.912323,1.01405,10.636828,0.584611,0.0963821699669579,0.00529726312830791
8.924184,1.016706,10.523273,0.617867,0.0978915793445261,0.00574763920453877
8.936046,1.019306,10.4059,0.650372,0.0994572251589084,0.00621610763519249
8.947907,1.021831,10.285385,0.681903,0.101072464488001,0.00670092726249544
8.97163,1.026575,10.038964,0.740956,0.104407817838816,0.00770613372800003
8.995353,1.030834,9.789615,0.793748,0.107836583408675,0.00874345644925455
9.019076,1.034528,9.544103,0.839092,0.111277005036714,0.00978317655522649
9.042799,1.037606,9.309514,0.876076,0.114632781108396,0.0107875693986086
9.064093,1.039834,9.113933,0.901663,0.117487633585754,0.0116233301431809
9.083139,1.041373,8.954322,0.91831,0.119849457615173,0.0122911545310287
9.100281,1.042403,8.825875,0.928184,0.12176896969949,0.012805983471503
9.117422,1.043106,8.71395,0.933274,0.123449272806976,0.0132215581486763
9.13285,1.043469,8.628576,0.933867,0.124727543645991,0.0134992074013198
9.148277,1.04359,8.558749,0.930822,0.12576008382765,0.0136772620331103
9.163705,1.04348,8.505124,0.924304,0.126528519480078,0.013750630404626
9.177589,1.043197,8.471029,0.91563,0.126984842409287,0.0137257387804026
9.191474,1.042747,8.450491,0.904435,0.127212397374127,0.0136152259814333
9.205359,1.042143,8.44349,0.890875,0.127210981369917,0.0134220663526486
9.219244,1.041392,8.449851,0.875106,0.126983162883105,0.0131509689032365
9.233128,1.040505,8.469257,0.857285,0.126536505374776,0.0128084255809234
9.247013,1.039488,8.50126,0.837572,0.125881052345132,0.0124022138806267
9.274783,1.037117,8.599914,0.793338,0.124016993789938,0.011440509035244
9.302552,1.034326,8.740233,0.743535,0.121523484830949,0.0103380498315983
9.330322,1.031161,8.915415,0.689357,0.118555748803463,0.00916695805275569
9.358091,1.027675,9.117891,0.632055,0.115275036384596,0.00799090086973684
9.385861,1.023919,9.339573,0.572942,0.111833746919504,0.00686051178437757
9.41363,1.019954,9.572312,0.513388,0.108366959833514,0.00581200202991797
9.441399,1.015855,9.80823,0.454825,0.104988063440519,0.00486848248402964
9.469169,1.011709,10.040005,0.398727,0.101787130990866,0.00404235629151531
9.496938,1.007621,10.261117,0.346579,0.0988335996930887,0.00333819896489154
9.524708,1.003708,10.466004,0.299831,0.0961784093207013,0.00275532750083367
9.552477,1.000099,10.650144,0.259841,0.0938581665449213,0.0022899408546212
9.580247,0.996926,10.810048,0.227819,0.0918978553093539,0.00193672382386477
9.608016,0.99432,10.943175,0.204768,0.0903143935135409,0.00168995723188021
9.635786,0.992396,11.047789,0.19144,0.0891177580330846,0.00154426406929511
9.663555,0.991252,11.122783,0.18829,0.0883141415333473,0.00149500981088222
9.691325,0.990957,11.167507,0.195456,0.0879063748033773,0.00153855541738804
9.710562,0.991269,11.18055,0.206354,0.0878561093774335,0.00162151768870681
9.710562,0.991281,11.180963,0.206246,0.0878550247352747,0.00162058915958773
9.710842,0.991289,11.181039,0.206447,0.0878557877369704,0.00162217158986158
9.711122,0.991296,11.181114,0.206643,0.0878563827310042,0.0016237117783329
9.711682,0.991312,11.181257,0.207038,0.0878579811637012,0.00162682431001902
9.712802,0.991345,11.181481,0.207849,0.0878618353512899,0.00163323575972899
9.715042,0.991417,11.181727,0.209534,0.0878721723538036,0.00164663363378321
9.719523,0.991584,11.181408,0.213159,0.0879032073298296,0.00167576031312149
9.728484,0.992011,11.177544,0.221399,0.0880068003231904,0.00174319310080587
9.737445,0.992528,11.170467,0.230604,0.0881513885368844,0.00181980420354491
9.746406,0.993133,11.160184,0.240739,0.0883367531862632,0.00190553324437194
9.764328,0.99454,11.132082,0.263085,0.0888025871113288,0.00209867557840339
9.78225,0.996244,11.092302,0.288524,0.089416160178185,0.00232582093412627
9.800172,0.998241,11.040085,0.316966,0.0901862962975351,0.00258929071580921
9.802829,0.99856,11.031311,0.321404,0.0903135040471899,0.00263133923563419
9.802829,0.998561,11.031371,0.321394,0.0903131993153266,0.00263123417576565
9.802955,0.998576,11.030944,0.321611,0.0903192992894743,0.00263329051111012
9.80308,0.998591,11.030521,0.321823,0.0903253693718641,0.00263530447449956
9.80333,0.998622,11.029675,0.322247,0.0903376917130916,0.00263933888727171
9.803831,0.998683,11.027974,0.323097,0.0903622332138784,0.00264742793777937
9.804832,0.998806,11.024545,0.324802,0.0904117363111569,0.00266368478493547
9.806835,0.999055,11.017571,0.328236,0.0905123088581372,0.00269654701661188
9.810841,0.999561,11.003172,0.335195,0.0907189165916062,0.00276361464193448
9.818852,1.000609,10.97258,0.349459,0.0911548463728357,0.00290313503830501
9.834874,1.00283,10.904438,0.379194,0.0921141807565197,0.00320320448039484
9.850897,1.005193,10.827262,0.410298,0.0931873701091288,0.00353132597890726
9.866919,1.007668,10.741512,0.442428,0.0943698704993924,0.00388696424351666
9.88134,1.009963,10.657497,0.471929,0.0955223413035997,0.0042298640111338
9.89576,1.012291,10.567494,0.501676,0.0967522466823585,0.00459316845664818
9.91018,1.01463,10.472162,0.531392,0.0980533027184863,0.00497554761263069
9.9246,1.016954,10.372162,0.560796,0.0994181349702135,0.00537528168367943
9.93902,1.019238,10.268244,0.589615,0.100838281476689,0.00579025618527159
9.953441,1.02146,10.161249,0.61758,0.10230440272809,0.0062178530451142
9.967861,1.023598,10.052085,0.644434,0.103805747806626,0.00665493310910276
9.982281,1.025634,9.941715,0.669934,0.105330922613101,0.00709784642889933
10.011122,1.029315,9.722708,0.715767,0.108383208777899,0.007978962671442
10.037078,1.032133,9.531785,0.750445,0.111074254716307,0.00874496425177229
10.063034,1.034423,9.353121,0.778013,0.113617473949267,0.00945094923498701
10.085728,1.035995,9.211401,0.795868,0.115653733173921,0.00999251963014774
10.106152,1.037047,9.098118,0.806778,0.117285326618853,0.0104003071007548
10.124534,1.037705,9.009841,0.812339,0.118553548534598,0.0106889423534829
10.141078,1.038071,8.9428,0.813912,0.119508277846629,0.0108768195015773
10.157621,1.038228,8.888316,0.812298,0.120269031348122,0.0109913164232703
10.172511,1.038199,8.850528,0.80819,0.120777400249217,0.0110288433760579
10.1874,1.038016,8.823731,0.801671,0.121111585865028,0.0110034685046499
10.202289,1.037686,8.808074,0.792841,0.121268034557202,0.0109156973234293
10.217179,1.037218,8.803572,0.781818,0.121246572227465,0.0107675330656388
10.232068,1.036619,8.810109,0.768735,0.121049506130648,0.0105622974806945
10.246957,1.035896,8.827449,0.753733,0.12068194586776,0.0103044452711926
10.261847,1.035057,8.855235,0.736959,0.120151960145577,0.00999940356150056
10.291625,1.033069,8.939529,0.69894,0.118658071206399,0.00927732012380078
10.321404,1.030702,9.058222,0.655879,0.116668151066301,0.00844759493123648
10.351182,1.028002,9.205361,0.609099,0.114300945582577,0.00756304849461117
10.380961,1.025025,9.374241,0.560003,0.111682647066093,0.00667175266829105
10.41074,1.021828,9.557686,0.510038,0.108935101302014,0.00581323148698092
10.440518,1.018482,9.748471,0.460671,0.106169914795237,0.00501713559168784
10.470297,1.01507,9.939647,0.41336,0.10348337164664,0.00430356193774841
10.500075,1.011689,10.124823,0.36952,0.100955160874959,0.00368450402012113
10.529854,1.008448,10.298372,0.330483,0.0986487139250638,0.00316571618544143
10.559633,1.005465,10.45556,0.297456,0.0966129294151658,0.00274859457858953
10.589411,1.002859,10.592585,0.271477,0.0948839213859479,0.0024317767878278
10.61919,1.000748,10.706542,0.253376,0.0934882596035439,0.00221244929177951
10.648968,0.999234,10.795325,0.243742,0.0924437049527918,0.00208723808987718
10.678747,0.998398,10.857504,0.242892,0.091761417864298,0.00205278435153191
10.708526,0.998296,10.892198,0.250853,0.0914477119309657,0.0021060884938943
10.738304,0.998946,10.898977,0.267351,0.0915033606298091,0.00224456983143832
10.768083,1.000329,10.877824,0.291812,0.0919244971230086,0.0024659960810599
10.794884,1.002151,10.834824,0.319945,0.0926117169640808,0.00273476115385657
10.819004,1.004214,10.777558,0.349579,0.0934707012832014,0.00303179943767227
10.840713,1.006362,10.711497,0.379158,0.0944309746035972,0.00334260089591126
10.860251,1.008488,10.640861,0.407628,0.0954394317949444,0.0036560748894013
10.879788,1.010749,10.560444,0.437344,0.0965740078353399,0.00399945900785411
10.897372,1.012863,10.480453,0.464748,0.0976940680520306,0.00433217178103324
10.914956,1.015017,10.394088,0.492392,0.0988978200511632,0.00468501858081559
10.930782,1.016965,10.311621,0.517176,0.100044675127816,0.00501770816672794
10.946607,1.018892,10.225437,0.541565,0.101241349127351,0.00536199785301633
10.962433,1.020779,10.136383,0.565299,0.102478270899491,0.00571514159056651
10.978258,1.022603,10.045321,0.588124,0.103744288087195,0.00607392294253148
10.994084,1.024346,9.953179,0.609798,0.105027836618005,0.00643470440087394
11.025735,1.027505,9.770785,0.648587,0.107579367684632,0.00714114365923235
11.054221,1.029921,9.612876,0.67759,0.109799920958067,0.0077395493754394
11.082707,1.03187,9.466928,0.700101,0.111859336374444,0.00827225402528515
11.106523,1.033139,9.357784,0.713557,0.113403539468534,0.00864733460534551
11.127898,1.033978,9.272114,0.721289,0.114610295657867,0.008915673981658
11.147137,1.03449,9.20665,0.724661,0.115523051035339,0.00909288934480186
11.164451,1.03476,9.158199,0.724807,0.116186968764015,0.00919538091156778
11.181766,1.034851,9.120258,0.722272,0.116689895689036,0.00924116887253752
11.19908,1.034771,9.09328,0.717139,0.117024054766679,0.00922906955590518
11.216394,1.034527,9.077514,0.709521,0.117184868523541,0.00915945985868943
11.233709,1.034126,9.073031,0.699555,0.117171060278829,0.00903420269073873
11.251023,1.033577,9.079728,0.687397,0.116985160255927,0.00885657017527873
11.268338,1.032889,9.097338,0.673224,0.116632911693079,0.00863110454307201
11.285652,1.032069,9.125436,0.657224,0.116122656599852,0.00836328224330117
11.302967,1.031127,9.163455,0.6396,0.115466064679355,0.00805941590469048
11.337595,1.028929,9.265351,0.600641,0.113785690003422,0.00737633691690098
11.372224,1.02636,9.396493,0.557952,0.111713352130743,0.00663339910411812
11.406853,1.023497,9.549169,0.513298,0.109384182798268,0.00587974537491013
11.441482,1.020431,9.715158,0.468499,0.106932233279691,0.00515664741214728
11.476111,1.017269,9.886132,0.425356,0.104482124437316,0.00449539805074006
11.51074,1.014132,10.05422,0.385591,0.102141514586668,0.00391724556962029
11.545369,1.011157,10.212364,0.350789,0.0999997200841725,0.0034349345370579
11.579998,1.008486,10.354549,0.32234,0.0981268575668746,0.00305471646018637
11.614626,1.00626,10.475912,0.301389,0.0965760106642293,0.00277846427863096
11.649255,1.004607,10.572725,0.288784,0.0953853276351837,0.00260536015604292
11.683884,1.003631,10.642306,0.285035,0.0945803610212866,0.00253316463590714
11.718513,1.003399,10.682896,0.290285,0.0941754659604533,0.00255901818536193
11.753142,1.003938,10.693553,0.304284,0.0941760046474611,0.00267976895968515
11.787771,1.005224,10.674112,0.326389,0.0945775524209996,0.00289195698500612
11.817931,1.006894,10.632682,0.351523,0.0952467694024975,0.00314891671928815
11.844645,1.008751,10.577965,0.377631,0.0960755072600569,0.00342987426051443
11.868688,1.010672,10.515021,0.403602,0.0969998260950177,0.00372318075366671
11.890326,1.012554,10.448091,0.428453,0.0979647259889156,0.00401731577032865
11.911965,1.014536,10.372498,0.454171,0.0990420734060999,0.00433666388953961
11.93144,1.016366,10.298052,0.477638,0.100094890974928,0.00464254050528029
11.950914,1.018207,10.218561,0.501012,0.101213785084119,0.00496247180914851
11.970389,1.020025,10.135112,0.523917,0.102384475283247,0.00529258750539439
11.989864,1.02179,10.048911,0.545989,0.103591496728048,0.00562845244694179
12.009338,1.023474,9.961255,0.566881,0.104817873068349,0.0059650376085
12.028813,1.025053,9.873508,0.586268,0.106045598191113,0.00629676309173065
12.052742,1.026815,9.76791,0.607563,0.107524093732908,0.00668798760027958
12.07667,1.028351,9.666774,0.625698,0.10893952832408,0.00705129187806811
12.100599,1.029636,9.572705,0.640296,0.110253929989652,0.0073746292564802
12.122135,1.030567,9.496068,0.650192,0.111321075909766,0.00762210980249115
12.143671,1.031276,9.42861,0.656885,0.112253337781902,0.00782061552963422
12.165207,1.03176,9.371697,0.660315,0.113028629542188,0.00796381909446604
12.186742,1.032022,9.326417,0.660494,0.113629305446244,0.00804719266481562
12.208278,1.032067,9.293585,0.657492,0.114041844921399,0.00806810296576188
12.229814,1.031902,9.273721,0.651438,0.11425761410357,0.0080260934760062
12.25135,1.031537,9.267046,0.64251,0.114273527885626,0.00792290060951394
12.272886,1.030983,9.273479,0.630928,0.114091861172275,0.00776232412729908
12.294422,1.030253,9.292654,0.616948,0.113720287964218,0.00754999639704095
12.315957,1.02936,9.323932,0.600859,0.11317112947118,0.0072930488642478
12.337493,1.028318,9.366436,0.58297,0.112460849841722,0.00699959959500377
12.359029,1.027143,9.419076,0.563611,0.111609538172533,0.00667840066466809
12.380565,1.025852,9.480589,0.543124,0.11063973211039,0.00633832917582688
12.402101,1.024462,9.549576,0.521858,0.109575284851564,0.00598798721556512
12.445172,1.021497,9.702038,0.478874,0.107288820139633,0.00529557052400195
12.483937,1.018701,9.84923,0.441063,0.105152870405161,0.00470890013529095
12.522701,1.015924,9.996217,0.406128,0.103079069279356,0.0041879139126618
12.561466,1.013318,10.135881,0.375688,0.101165813002442,0.00374972653637718
12.60023,1.011029,10.261345,0.351232,0.0994980145432797,0.00340568284606601
12.638995,1.009198,10.366985,0.333964,0.0981408545203523,0.00316152790218515
12.67776,1.007949,10.448475,0.324742,0.0971415186243021,0.00301918998141768
12.716524,1.007371,10.502707,0.324029,0.0965304776686603,0.00297815355112718
12.755289,1.00751,10.527738,0.331852,0.0963235221778367,0.0030362793490643
12.794053,1.008361,10.522763,0.347772,0.0965224159949709,0.00319001707587665
12.828918,1.009692,10.492507,0.368418,0.0970428308361038,0.00340741499157215
12.860296,1.011293,10.445276,0.391321,0.0977743545333278,0.00366301074192165
12.888419,1.012991,10.387895,0.414613,0.0986262040267958,0.00393647667117947
12.91373,1.014677,10.325362,0.437143,0.0995342642062118,0.00421396430051518
12.939041,1.016456,10.253896,0.460535,0.100557180059584,0.0045163419756491
12.96182,1.018099,10.183205,0.481838,0.101560372125302,0.0048055250369713
12.9846,1.019736,10.107898,0.502863,0.102622146764183,0.00510540179454494
13.00738,1.021332,10.029484,0.523175,0.103723020627755,0.00541057658768146
13.03016,1.022855,9.949529,0.542344,0.104842440637863,0.00571491058775757
13.052939,1.024273,9.869687,0.559976,0.105957642112512,0.00601171411004181
13.081804,1.025878,9.77164,0.579523,0.107324561035839,0.00636505761419503
13.110669,1.02723,9.679758,0.595442,0.108600199877619,0.00668044802520156
13.139533,1.028296,9.597372,0.607265,0.10973588980952,0.00694343880024428
13.165511,1.028999,9.533728,0.614171,0.110603414603138,0.00712516758923939
13.191489,1.029449,9.481865,0.617422,0.111295689157733,0.00724714040867974
13.217467,1.029647,9.4432,0.617016,0.111791131449295,0.00730440070763279
13.243446,1.029597,9.418686,0.613057,0.11207484776274,0.0072948891113773
13.269424,1.02931,9.40882,0.605735,0.112140093990974,0.00721952166516337
13.295402,1.028798,9.413633,0.59532,0.111987497524142,0.00708211134065585
13.32138,1.028078,9.432701,0.582148,0.111625917040219,0.00688909829253887
13.347358,1.027171,9.465182,0.566607,0.111071598652867,0.00664899473648844
13.373336,1.026096,9.509858,0.549129,0.110345927897035,0.00637171964504314
13.399314,1.024878,9.565194,0.530174,0.109475859877448,0.0060679641766457
13.425292,1.023543,9.629403,0.510223,0.108491382760387,0.00574851824003552
13.45127,1.022121,9.700519,0.489768,0.107424660567495,0.00542374703423815
13.477249,1.020641,9.77647,0.4693,0.106307611322948,0.00510308546887162
13.503227,1.019138,9.855143,0.449304,0.105172284128891,0.00479489013485114
13.529205,1.017646,9.934447,0.430247,0.104048529716881,0.00450619624475314
13.555183,1.016202,10.012375,0.412573,0.10296418690284,0.00424277391558601
13.581161,1.014842,10.087042,0.396694,0.101944046056362,0.00400916258763299
13.607139,1.013601,10.156728,0.382978,0.101009726486988,0.00380875642535014
13.633117,1.012516,10.219897,0.371749,0.100180458974956,0.00364406661275362
13.659095,1.011616,10.27522,0.363272,0.0994712914477688,0.00351672616127089
13.711052,1.010492,10.35717,0.355378,0.0984722013090406,0.0033788046306862
13.757812,1.010296,10.395921,0.358687,0.0980658066487089,0.00338353186691256
13.804573,1.010896,10.39961,0.371514,0.098139086948836,0.00350590500496748
13.844746,1.012013,10.374659,0.389447,0.0985795446824596,0.00370050793360532
13.880763,1.013423,10.331061,0.410079,0.0992551048649066,0.00393981161740271
13.91258,1.014927,10.277175,0.43106,0.100053549106183,0.0041965893232052
13.941215,1.016421,10.218077,0.451358,0.100909374375503,0.00445741927755863
13.96985,1.017993,10.150715,0.472289,0.101871756522305,0.00473985428771893
13.998485,1.019587,10.077074,0.493158,0.102914186350472,0.00503647728618706
14.027121,1.021147,9.999432,0.513271,0.104006010698944,0.00533863014593806
14.055756,1.022622,9.920268,0.531965,0.105113820047799,0.00563662930091479
14.084391,1.023966,9.842169,0.548638,0.10620203593447,0.00592008454549154
14.113026,1.02514,9.767731,0.562773,0.107234219230466,0.00617835639197956
14.141661,1.026114,9.699453,0.573951,0.10817476330092,0.00640108401693643
14.170296,1.026865,9.639626,0.581872,0.108990083425716,0.0065789147652708
14.198932,1.027381,9.590237,0.586354,0.109651170567494,0.00670415157278515
14.227567,1.027654,9.55288,0.587337,0.110133874943048,0.00677132966261747
14.256202,1.027685,9.528689,0.584877,0.110421518966087,0.00677774316575219
14.284837,1.027482,9.518301,0.57914,0.110505572046443,0.00672369963872511
14.313472,1.027056,9.521833,0.570383,0.110385514577551,0.00661238450215283
14.342108,1.026424,9.538898,0.558949,0.110069440334011,0.00644971815457668
14.370743,1.025607,9.568633,0.545245,0.109573158600714,0.00624375674782872
14.399378,1.02463,9.609754,0.529731,0.108919133989843,0.00600409144371163
14.428013,1.02352,9.660626,0.512902,0.108134667027365,0.00574108623889066
14.456648,1.022308,9.719341,0.495281,0.107250767292019,0.00546531573232777
14.485283,1.021027,9.783801,0.477396,0.106300194018877,0.00518686831670387
14.513919,1.019715,9.851807,0.459775,0.105316605632678,0.00491503156271376
14.542554,1.018408,9.921138,0.442932,0.104331953497541,0.00465792944585318
14.571189,1.017145,9.989628,0.427354,0.103376623094405,0.0044224282812019
14.599824,1.015966,10.055225,0.413488,0.102478506161928,0.00421409093838111
14.628459,1.014908,10.116045,0.401734,0.101661899125137,0.00403725382628665
14.657094,1.014005,10.170414,0.39243,0.100947472197939,0.00389510363242216
14.714365,1.012803,10.253021,0.382281,0.0999067418372781,0.00372499472850943
14.765908,1.012472,10.294643,0.383038,0.0994383551118294,0.00369985327954791
14.817451,1.012886,10.302403,0.392968,0.0994377298143703,0.00379288655371892
14.861713,1.013808,10.281718,0.408148,0.0998072093229427,0.00396199476300949
14.901378,1.015018,10.242663,0.426062,0.100411578944254,0.00417680032508605
14.936586,1.016329,10.193328,0.444489,0.101141088176012,0.00441034578130592
14.968273,1.017634,10.139159,0.462257,0.101924716540983,0.0046468759089472
14.99996,1.018998,10.077805,0.480392,0.102800445876609,0.00490032420706255
15.031647,1.020363,10.011559,0.498165,0.10373701035597,0.00516184819606835
15.063334,1.021675,9.942985,0.514866,0.10469978938336,0.00542154712700994
15.095021,1.022881,9.874792,0.529837,0.105651037633172,0.00566876029656595
15.126708,1.023939,9.809714,0.542509,0.106552975886248,0.00589272514928289
15.158395,1.024812,9.750374,0.552424,0.107368104298647,0.00608312231398263
15.190082,1.025474,9.699161,0.559249,0.108062166277853,0.00623081299802355
15.221769,1.02591,9.658105,0.562791,0.108606153331865,0.00632862923314599
15.253456,1.02611,9.62878,0.562992,0.108976883175968,0.00637184704739379
15.285143,1.026075,9.612229,0.559932,0.109159844077256,0.00635878419187329
15.31683,1.025815,9.608917,0.553808,0.109149917755172,0.00629083357179131
15.348517,1.025343,9.61873,0.544929,0.108950430104357,0.00617235840140404
15.380204,1.02468,9.640989,0.533693,0.108574073478586,0.00601029863191493
15.411891,1.023852,9.67451,0.520569,0.108041294090636,0.00581351907470954
15.443578,1.02289,9.717675,0.50608,0.107378966162814,0.0055921140803409
15.475265,1.021828,9.768527,0.490784,0.106618275743596,0.00535664628275533
15.506952,1.020705,9.824871,0.47525,0.105793412179591,0.00511745336283304
15.538639,1.019559,9.884384,0.460049,0.104938618517575,0.0048841593477542
15.570326,1.018433,9.944711,0.445729,0.104088124270526,0.00466530355110143
15.602013,1.017368,10.003561,0.432803,0.103273607367064,0.00446812161082311
15.633701,1.016406,10.058787,0.42173,0.102524127276678,0.00429848054207662
15.665388,1.015583,10.108454,0.412901,0.101864321279032,0.00416086180146178
15.728762,1.014502,10.183284,0.403247,0.100910762229975,0.00399595672053837
15.785798,1.014233,10.219308,0.403943,0.10050229187163,0.00397259748756977
15.842835,1.01466,10.222603,0.413259,0.100547300050748,0.0040647256546764
15.889686,1.015497,10.200689,0.426666,0.100918001794426,0.00422111488288883
15.931852,1.016564,10.163229,0.442222,0.10148836875052,0.00441595770454376
15.969802,1.017704,10.117316,0.458067,0.102161746783358,0.00462542880580307
16.003957,1.01882,10.068078,0.473078,0.102870427790659,0.0048336669857295
16.038111,1.019958,10.013749,0.488007,0.103642447717668,0.00505087954405047
16.072266,1.021067,9.956712,0.502196,0.104445347628635,0.00526800773163972
16.10642,1.022098,9.899541,0.515004,0.105243730493303,0.00547509648972343
16.140575,1.023006,9.844846,0.525873,0.106001018200494,0.00566215799050066
16.181422,1.023881,9.786405,0.535676,0.106801298726533,0.00584595594568531
16.22227,1.024483,9.738758,0.541533,0.107439792682546,0.00597429294893221
16.263118,1.02479,9.704981,0.543186,0.107873983170109,0.00603768697973122
16.303965,1.024793,9.687059,0.540658,0.108076089087427,0.00603198578369657
16.344813,1.024506,9.685832,0.534234,0.108037088299809,0.00595891874139051
16.38566,1.023952,9.700971,0.524427,0.107764733584566,0.0058256782686551
16.426508,1.02317,9.731039,0.511934,0.107284275392903,0.00564404975039054
16.467355,1.022211,9.773648,0.497586,0.106635105439472,0.0054288977437294
16.508203,1.021133,9.825676,0.482296,0.10586613763488,0.005196468387188
16.54905,1.02,9.883526,0.467007,0.105031576095846,0.00496285245344554
16.589898,1.018881,9.943389,0.452641,0.104186984511527,0.00474277943428363
16.630745,1.017844,10.001504,0.440051,0.103384922235499,0.00454877970499774
16.671593,1.016955,10.054377,0.429971,0.10267265455718,0.00439075080958324
16.71244,1.016269,10.098965,0.422982,0.102089081905599,0.00427586827388688
16.753288,1.015831,10.132817,0.419472,0.101664444699831,0.00420864088901707
16.794136,1.015667,10.154168,0.419615,0.101418533041521,0.00419106102461746
16.834983,1.015787,10.162006,0.423356,0.101361432755185,0.00422278541515365
16.875831,1.01618,10.156102,0.430411,0.101492728390509,0.00430121583253961
16.916678,1.016815,10.137015,0.440282,0.101801763946988,0.00442156633230866
16.957526,1.017646,10.106071,0.452294,0.102268550582232,0.00457699652189658
16.998373,1.018611,10.065296,0.465632,0.102863603712526,0.00475858688347277
17.039221,1.019644,10.017328,0.479406,0.103550378302419,0.00495568006363069
17.080068,1.020674,9.965262,0.492708,0.104285761456269,0.00515615434452153
17.120916,1.021634,9.912469,0.504682,0.105023020132414,0.00534712671953547
17.161763,1.022466,9.862368,0.514581,0.105714813729426,0.00551579849420564
17.202611,1.023122,9.818195,0.521816,0.106315888585012,0.00565046138499764
17.243459,1.023568,9.782758,0.525994,0.106786999044638,0.00574166515981337
17.284306,1.023784,9.758241,0.526932,0.107097821970511,0.0057831395562546
17.325154,1.023766,9.746045,0.524663,0.1072299764302,0.00577255708585358
17.366001,1.023522,9.746698,0.519418,0.107177890344407,0.00571169081538296
17.406849,1.023074,9.759844,0.511606,0.106949682771825,0.00560624733388795
17.447696,1.022452,9.784298,0.501778,0.106565215999042,0.00546509120568152
17.488544,1.021697,9.818161,0.490589,0.106054991351647,0.00529930321495169
17.529391,1.020856,9.858989,0.478756,0.105456579676331,0.005121008884331
17.570239,1.019982,9.903984,0.467018,0.104811872710534,0.0049423576582442
17.611086,1.019127,9.950193,0.45609,0.104163026452706,0.00477455208505148
17.651934,1.018345,9.994707,0.446627,0.103550795298963,0.00462730733897353
17.692781,1.017684,10.034829,0.439184,0.103011293125345,0.00450838890826754
17.733629,1.017187,10.068224,0.434189,0.102575066893691,0.00442351756571016
17.784525,1.016843,10.09756,0.431784,0.102211078817241,0.0043706705833908
17.83542,1.016824,10.111367,0.433674,0.102066574322887,0.00437760982791978
17.886316,1.017126,10.108917,0.43957,0.102146735177657,0.00444168652112214
17.937211,1.01772,10.09053,0.44889,0.102443405942489,0.00455732458984058
17.983017,1.018443,10.062245,0.459344,0.102866618413699,0.00469588684916958
18.028823,1.01928,10.02521,0.47085,0.10340382129747,0.00485652562469155
18.074629,1.02016,9.982416,0.482465,0.10401299890159,0.00502710280908506
18.120435,1.021011,9.937318,0.493252,0.104646081484235,0.00519424748048336
18.166241,1.021766,9.893548,0.502367,0.105252523411252,0.00534443199027692
18.212047,1.022369,9.854602,0.509123,0.105783667120478,0.00546515201277325
18.257853,1.02278,9.823539,0.513052,0.106197304743136,0.0055463453235209
18.303659,1.022975,9.802713,0.513926,0.106461283240816,0.00558143663400324
18.349465,1.022946,9.793575,0.51177,0.106556481192119,0.0055681822398553
18.395271,1.022704,9.796564,0.506843,0.106479304812564,0.00550889988460385
18.441077,1.022273,9.811102,0.499612,0.106240780011172,0.0054101128071996
18.486883,1.02169,9.835678,0.4907,0.105865479866855,0.00528160752829298
18.532689,1.021003,9.868019,0.48084,0.105388718295844,0.0051352871640573
18.578494,1.020265,9.90532,0.470814,0.104852164301556,0.0049837730515998
18.6243,1.019534,9.944495,0.461396,0.104300597209631,0.00483924808148981
