time	VDrop6_0	VDrop6_1	VDrop6_2	VDrop6_3	VDrop6_4	VDrop6_5	VDrop6_6	VDrop6_7	VDrop6_8	VDrop6_9	VDrop6_10	VDrop6_11	VDrop6_12	VDrop6_13	VDrop6_14	VDrop6_15	VDrop6_16	VDrop6_17	VDrop6_18	VDrop6_19	VDrop6_20	VDrop6_21	VDrop6_22	VDrop6_23	VDrop6_24	VDrop6_25	VDrop6_26	VDrop6_27	VDrop6_28	VDrop6_29	VDrop6_30	VDrop6_31	VDrop6_32	VDrop6_33	VDrop6_34	VDrop6_35	VDrop6_36	VDrop6_37	VDrop6_38	VDrop6_39	VDrop6_40	VDrop6_41	VDrop6_42	VDrop6_43	VDrop6_44	VDrop6_45	VDrop6_46	VDrop6_47	VDrop6_48	VDrop6_49
0.53	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.54	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.55	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.56	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.57	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.58	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.59	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.6	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5763	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.61	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.62	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.63	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.64	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764
0.65	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.66	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5763	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.67	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.68	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.69	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.7	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.71	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.72	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.73	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.74	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.75	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.76	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.77	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.78	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.79	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.8	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.81	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.82	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.83	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.84	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.85	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764
0.86	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.87	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.88	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.89	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.9	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.91	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.92	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.93	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.94	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764
0.95	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5765
0.96	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5765
0.97	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5765
0.98	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5765
0.99	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5764	2.5765	2.5765	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5764	2.5765	2.5765	2.5765	2.5764	2.5764	2.5764	2.5765	2.5764	2.5765
1	2.80E-03	1.50E-03	0.0634	0.0322	3.60E-03	-1.20E-03	0.0177	0.0876	-3.70E-03	-2.00E-04	7.90E-03	-9.00E-04	3.30E-03	0.0425	0.0508	0.0191	0.0427	-9.80E-03	0.0101	7.00E-04	4.50E-03	0.0142	-8.10E-03	2.20E-03	4.00E-04	6.50E-03	9.10E-03	0.064	0.0581	0.0441	0.0169	0.0788	0.0257	0.0114	0.0243	9.00E-04	0.0206	7.70E-03	0.0369	0.0109	-1.40E-03	0.0808	0.0395	-2.00E-03	-2.10E-03	-0.0138	1.00E-04	0.0217	9.90E-03	0.0446
1.01	-0.0956	-0.0998	-0.0254	-0.06	-0.1034	-0.1009	-0.0792	5.90E-03	-0.1023	-0.0947	-0.09	-0.101	-0.0904	-0.0538	-0.0385	-0.0768	-0.052	-0.1082	-0.085	-0.0947	-0.0926	-0.087	-0.1182	-0.1019	-0.1069	-0.0873	-0.0886	-0.0116	-0.0211	-0.0402	-0.0766	9.10E-03	-0.0648	-0.087	-0.0657	-0.1018	-0.0767	-0.099	-0.057	-0.0889	-0.0959	2.90E-03	-0.0486	-0.1075	-0.1017	-0.1216	-0.101	-0.0656	-0.0888	-0.0446
1.02	-0.0898	-0.099	-0.0301	-0.0566	-0.1031	-0.1018	-0.0736	5.00E-03	-0.1089	-0.1009	-0.0837	-0.0936	-0.0791	-0.0555	-0.0354	-0.0761	-0.0467	-0.11	-0.0806	-0.0991	-0.0879	-0.0863	-0.1184	-0.1018	-0.1045	-0.0875	-0.0955	-0.0109	-0.012	-0.0378	-0.0672	0.027	-0.0555	-0.0925	-0.066	-0.1004	-0.0728	-0.0981	-0.0517	-0.0845	-0.0907	3.40E-03	-0.0411	-0.1018	-0.1022	-0.1216	-0.093	-0.0623	-0.082	-0.0479
1.03	-0.0835	-0.0946	-0.0287	-0.0491	-0.1005	-0.0971	-0.0653	6.40E-03	-0.1086	-0.0996	-0.0751	-0.0868	-0.0691	-0.0535	-0.031	-0.0721	-0.0398	-0.1052	-0.0741	-0.0958	-0.0799	-0.0834	-0.1156	-0.0997	-0.1003	-0.0812	-0.0953	-7.60E-03	-3.80E-03	-0.0291	-0.0566	0.0412	-0.0476	-0.0913	-0.0627	-0.0968	-0.068	-0.095	-0.0455	-0.0798	-0.0828	6.00E-03	-0.0318	-0.0951	-0.0974	-0.1197	-0.0842	-0.0536	-0.0741	-0.0464
1.04	-0.0789	-0.0905	-0.0272	-0.0424	-0.0986	-0.0929	-0.0582	6.50E-03	-0.1086	-0.0982	-0.0677	-0.0819	-0.062	-0.0521	-0.0276	-0.0692	-0.0339	-0.101	-0.0689	-0.0926	-0.0732	-0.0813	-0.113	-0.0986	-0.0964	-0.075	-0.0949	-6.80E-03	3.00E-04	-0.0213	-0.0476	0.0504	-0.0427	-0.0901	-0.0611	-0.0938	-0.0644	-0.092	-0.0409	-0.0769	-0.0766	6.30E-03	-0.0243	-0.0895	-0.0931	-0.1184	-0.0771	-0.0465	-0.0679	-0.0454
